# X values | Y values
9.400000000000000000e+01 | 6.710402330391257664e+00
9.500000000000000000e+01 | 6.515126245057155430e+00
9.600000000000000000e+01 | 7.508423066527722511e+00
9.700000000000000000e+01 | 6.699053602599830626e+00
9.800000000000000000e+01 | 3.495732562740334615e+00
9.900000000000000000e+01 | 7.603189789940580923e+00
1.000000000000000000e+02 | 7.425023753530062720e+00
1.010000000000000000e+02 | 3.828838781262940749e+00
1.020000000000000000e+02 | 3.393782601084797790e+00
1.030000000000000000e+02 | 7.351071536487028268e+00
1.040000000000000000e+02 | 4.126050754487454952e+00
1.050000000000000000e+02 | 3.963022606168955964e+00
1.060000000000000000e+02 | 5.742890498439065183e+00
1.070000000000000000e+02 | 6.914350914977001494e+00
1.080000000000000000e+02 | 3.712521237396803286e+00
1.090000000000000000e+02 | 7.267404917664141095e+00
1.100000000000000000e+02 | 6.019605320286270711e+00
1.110000000000000000e+02 | 4.404782051404048993e+00
1.120000000000000000e+02 | 7.472416917825383642e+00
1.130000000000000000e+02 | 6.806629402073603785e+00
1.140000000000000000e+02 | 5.683452652108285541e+00
1.150000000000000000e+02 | 6.710053620115290052e+00
1.160000000000000000e+02 | 6.919974462886733235e+00
1.170000000000000000e+02 | 6.058993242741347984e+00
1.180000000000000000e+02 | 5.773440645572416763e+00
1.190000000000000000e+02 | 6.898847578733573016e+00
1.200000000000000000e+02 | 6.668196111497595169e+00
1.210000000000000000e+02 | 5.176211547545925384e+00
1.220000000000000000e+02 | 5.248157293906958287e+00
1.230000000000000000e+02 | 5.670929659231301656e+00
1.240000000000000000e+02 | 7.461350105858855386e+00
1.250000000000000000e+02 | 3.784127952189400013e+00
1.260000000000000000e+02 | 6.437945716140436758e+00
1.270000000000000000e+02 | 6.266985487808412358e+00
1.280000000000000000e+02 | 5.281226714272770906e+00
1.290000000000000000e+02 | 6.980021874231889356e+00
1.300000000000000000e+02 | 5.711922805771061817e+00
1.310000000000000000e+02 | 7.514766050793475038e+00
1.320000000000000000e+02 | 6.639594452920224654e+00
1.330000000000000000e+02 | 3.665138060487364680e+00
1.340000000000000000e+02 | 3.945966384293959628e+00
1.350000000000000000e+02 | 5.427634762981764283e+00
1.360000000000000000e+02 | 6.716844209188645110e+00
1.370000000000000000e+02 | 7.604922734834905995e+00
1.380000000000000000e+02 | 6.248943044669917235e+00
1.390000000000000000e+02 | 5.954731666649191624e+00
1.400000000000000000e+02 | 7.896646417245292149e+00
1.410000000000000000e+02 | 6.532731643090325058e+00
1.420000000000000000e+02 | 5.924327772378068957e+00
1.430000000000000000e+02 | 4.431965452915667569e+00
1.440000000000000000e+02 | 6.880725570626785803e+00
1.450000000000000000e+02 | 6.598728281357346681e+00
1.460000000000000000e+02 | 7.676623686019001802e+00
1.470000000000000000e+02 | 7.962942023307734374e+00
1.480000000000000000e+02 | 3.945994643281960812e+00
1.490000000000000000e+02 | 4.662580831760291034e+00
1.500000000000000000e+02 | 7.542200318487697785e+00
1.510000000000000000e+02 | 5.409178542385555843e+00
1.520000000000000000e+02 | 6.082843610896371267e+00
1.530000000000000000e+02 | 7.185437516470496888e+00
1.540000000000000000e+02 | 4.669844713910731748e+00
1.550000000000000000e+02 | 7.888741553722921296e+00
1.560000000000000000e+02 | 6.375203781258545810e+00
1.570000000000000000e+02 | 4.338915714171649007e+00
1.580000000000000000e+02 | 7.930063148437044518e+00
1.590000000000000000e+02 | 5.388068324195698366e+00
1.600000000000000000e+02 | 5.628445769329490922e+00
1.610000000000000000e+02 | 5.424879927651476308e+00
1.620000000000000000e+02 | 5.142123600616335111e+00
1.630000000000000000e+02 | 5.414456827172445585e+00
1.640000000000000000e+02 | 5.509453519997909332e+00
1.650000000000000000e+02 | 7.453853560358018271e+00
1.660000000000000000e+02 | 6.867132724795688148e+00
1.670000000000000000e+02 | 8.434617553900821463e+00
1.680000000000000000e+02 | 7.176381209489369084e+00
1.690000000000000000e+02 | 5.995732554340849951e+00
1.700000000000000000e+02 | 6.901552715003353988e+00
1.710000000000000000e+02 | 4.328851386349708008e+00
1.720000000000000000e+02 | 7.688731305853265141e+00
1.730000000000000000e+02 | 7.744374409568249185e+00
1.740000000000000000e+02 | 5.260726854151592136e+00
1.750000000000000000e+02 | 6.302748301630924033e+00
1.760000000000000000e+02 | 4.786333013674438419e+00
1.770000000000000000e+02 | 6.710966427700162384e+00
1.780000000000000000e+02 | 6.674673591859741073e+00
1.790000000000000000e+02 | 5.674458366972597645e+00
1.800000000000000000e+02 | 5.383030171935704544e+00
1.810000000000000000e+02 | 4.414436045944638565e+00
1.820000000000000000e+02 | 8.222356261944169020e+00
1.830000000000000000e+02 | 5.079187282178610374e+00
1.840000000000000000e+02 | 7.337478190819529900e+00
1.850000000000000000e+02 | 5.065702501829301596e+00
1.860000000000000000e+02 | 4.520966740849351240e+00
1.870000000000000000e+02 | 7.398942004855239674e+00
1.880000000000000000e+02 | 7.047447619991213941e+00
1.890000000000000000e+02 | 7.380893266553755439e+00
1.900000000000000000e+02 | 8.554995264770433039e+00
1.910000000000000000e+02 | 6.441406375004530283e+00
1.920000000000000000e+02 | 6.544862694609019371e+00
1.930000000000000000e+02 | 4.931515034132024411e+00
1.940000000000000000e+02 | 7.263322283606675533e+00
1.950000000000000000e+02 | 5.649429470850316548e+00
1.960000000000000000e+02 | 5.144118114167413935e+00
1.970000000000000000e+02 | 7.483490966552151846e+00
1.980000000000000000e+02 | 6.492887445436796412e+00
1.990000000000000000e+02 | 5.455173723277786380e+00
2.000000000000000000e+02 | 5.162879257001337763e+00
2.010000000000000000e+02 | 7.807200599488423265e+00
2.020000000000000000e+02 | 4.865263145425553049e+00
2.030000000000000000e+02 | 7.594713700795237443e+00
2.040000000000000000e+02 | 8.289478161187002314e+00
2.050000000000000000e+02 | 4.817866641419902507e+00
2.060000000000000000e+02 | 8.043567815401853949e+00
2.070000000000000000e+02 | 8.992514639275778876e+00
2.080000000000000000e+02 | 7.514039551643710624e+00
2.090000000000000000e+02 | 5.769964847531051433e+00
2.100000000000000000e+02 | 6.133615801595425410e+00
2.110000000000000000e+02 | 7.837409578305759794e+00
2.120000000000000000e+02 | 6.660629453608658324e+00
2.130000000000000000e+02 | 8.269375543539389639e+00
2.140000000000000000e+02 | 5.811426418397239502e+00
2.150000000000000000e+02 | 5.285449873254426834e+00
2.160000000000000000e+02 | 5.176953509783421836e+00
2.170000000000000000e+02 | 6.413616574622954758e+00
2.180000000000000000e+02 | 4.993337684630149376e+00
2.190000000000000000e+02 | 6.647473797311361565e+00
2.200000000000000000e+02 | 9.337104578115324571e+00
2.210000000000000000e+02 | 6.224206298365755785e+00
2.220000000000000000e+02 | 5.805587113099923258e+00
2.230000000000000000e+02 | 8.468804198870788724e+00
2.240000000000000000e+02 | 4.920042364593232520e+00
2.250000000000000000e+02 | 6.536935123566390615e+00
2.260000000000000000e+02 | 8.878678249173836079e+00
2.270000000000000000e+02 | 5.920648748569163899e+00
2.280000000000000000e+02 | 8.565476922863304310e+00
2.290000000000000000e+02 | 9.010853704488564375e+00
2.300000000000000000e+02 | 8.452030351431144339e+00
2.310000000000000000e+02 | 6.504915588659762271e+00
2.320000000000000000e+02 | 9.428901218410667084e+00
2.330000000000000000e+02 | 5.722806716356544143e+00
2.340000000000000000e+02 | 8.532049687642443203e+00
2.350000000000000000e+02 | 6.447397599913251121e+00
2.360000000000000000e+02 | 9.049527599963615998e+00
2.370000000000000000e+02 | 8.378487103537509029e+00
2.380000000000000000e+02 | 5.735316650033885466e+00
2.390000000000000000e+02 | 8.081458407857864401e+00
2.400000000000000000e+02 | 9.792910880752835112e+00
2.410000000000000000e+02 | 5.992480997819500388e+00
2.420000000000000000e+02 | 9.092559141363601327e+00
2.430000000000000000e+02 | 9.987579928454845657e+00
2.440000000000000000e+02 | 6.771368698064735625e+00
2.450000000000000000e+02 | 9.452698016253977542e+00
2.460000000000000000e+02 | 8.947926505172809186e+00
2.470000000000000000e+02 | 7.621672830304395241e+00
2.480000000000000000e+02 | 9.825312004464757720e+00
2.490000000000000000e+02 | 7.983076228201749558e+00
2.500000000000000000e+02 | 9.102120116983103415e+00
2.510000000000000000e+02 | 9.807009527824105177e+00
2.520000000000000000e+02 | 6.306318470803173426e+00
2.530000000000000000e+02 | 6.018195074821035995e+00
2.540000000000000000e+02 | 5.848233702805567091e+00
2.550000000000000000e+02 | 6.019163964469347761e+00
2.560000000000000000e+02 | 8.194563066295451392e+00
2.570000000000000000e+02 | 1.047070805110056568e+01
2.580000000000000000e+02 | 7.309131683246895328e+00
2.590000000000000000e+02 | 6.852506411180714352e+00
2.600000000000000000e+02 | 8.158049015099535950e+00
2.610000000000000000e+02 | 8.900400253872025047e+00
2.620000000000000000e+02 | 8.399713414623869667e+00
2.630000000000000000e+02 | 1.048730866045358567e+01
2.640000000000000000e+02 | 8.905691882398144799e+00
2.650000000000000000e+02 | 1.043297693745521215e+01
2.660000000000000000e+02 | 8.031488971656461473e+00
2.670000000000000000e+02 | 8.000540810581149742e+00
2.680000000000000000e+02 | 6.358171662114999734e+00
2.690000000000000000e+02 | 7.660024555670292834e+00
2.700000000000000000e+02 | 9.761653857031527437e+00
2.710000000000000000e+02 | 7.495872163832798307e+00
2.720000000000000000e+02 | 7.329956371733182152e+00
2.730000000000000000e+02 | 9.199508756741384019e+00
2.740000000000000000e+02 | 6.788937791466042704e+00
2.750000000000000000e+02 | 1.076734724551094935e+01
2.760000000000000000e+02 | 6.798671487309199790e+00
2.770000000000000000e+02 | 8.375969622051314900e+00
2.780000000000000000e+02 | 7.543147024094530195e+00
2.790000000000000000e+02 | 1.066428391940117493e+01
2.800000000000000000e+02 | 1.104116358266597331e+01
2.810000000000000000e+02 | 8.491515021150682685e+00
2.820000000000000000e+02 | 9.469883949145241786e+00
2.830000000000000000e+02 | 1.053928921779706585e+01
2.840000000000000000e+02 | 7.733443729160350166e+00
2.850000000000000000e+02 | 1.060672966272989903e+01
2.860000000000000000e+02 | 1.064617298053955707e+01
2.870000000000000000e+02 | 1.137998678142906428e+01
2.880000000000000000e+02 | 9.370798451461441303e+00
2.890000000000000000e+02 | 1.107532880206230530e+01
2.900000000000000000e+02 | 8.021663565472852753e+00
2.910000000000000000e+02 | 8.967760686504064438e+00
2.920000000000000000e+02 | 9.037829637512672321e+00
2.930000000000000000e+02 | 1.062548641700094976e+01
2.940000000000000000e+02 | 1.062563686844345412e+01
2.950000000000000000e+02 | 7.598627828481847146e+00
2.960000000000000000e+02 | 8.714682192413683026e+00
2.970000000000000000e+02 | 1.172838411676830717e+01
2.980000000000000000e+02 | 1.139493910787715691e+01
2.990000000000000000e+02 | 1.203781199452616590e+01
3.000000000000000000e+02 | 8.994271349281239836e+00
3.010000000000000000e+02 | 1.196339585605472777e+01
3.020000000000000000e+02 | 1.058444872749528720e+01
3.030000000000000000e+02 | 9.449857744491263034e+00
3.040000000000000000e+02 | 1.112259896897356981e+01
3.050000000000000000e+02 | 1.031020831863598985e+01
3.060000000000000000e+02 | 8.833031286781640290e+00
3.070000000000000000e+02 | 9.391526020930117014e+00
3.080000000000000000e+02 | 8.385830262772108412e+00
3.090000000000000000e+02 | 8.466391625134583876e+00
3.100000000000000000e+02 | 1.028121769575444766e+01
3.110000000000000000e+02 | 9.648419865855707656e+00
3.120000000000000000e+02 | 9.427654698374418274e+00
3.130000000000000000e+02 | 9.440269172227377936e+00
3.140000000000000000e+02 | 1.170239274942085395e+01
3.150000000000000000e+02 | 9.447548939375987942e+00
3.160000000000000000e+02 | 1.025304192157469174e+01
3.170000000000000000e+02 | 1.109735959763437307e+01
3.180000000000000000e+02 | 1.029114250528207997e+01
3.190000000000000000e+02 | 1.307458650074883977e+01
3.200000000000000000e+02 | 1.124859891325139749e+01
3.210000000000000000e+02 | 1.122654867642867771e+01
3.220000000000000000e+02 | 1.167469501585885361e+01
3.230000000000000000e+02 | 9.603611700336960766e+00
3.240000000000000000e+02 | 1.278617465659229957e+01
3.250000000000000000e+02 | 1.219011735090263571e+01
3.260000000000000000e+02 | 1.159063173644091194e+01
3.270000000000000000e+02 | 1.046258771373693541e+01
3.280000000000000000e+02 | 1.100444307792303889e+01
3.290000000000000000e+02 | 1.337523487161117863e+01
3.300000000000000000e+02 | 1.081427069648528239e+01
3.310000000000000000e+02 | 1.185457392759065698e+01
3.320000000000000000e+02 | 1.438314998123533073e+01
3.330000000000000000e+02 | 1.012684827328192583e+01
3.340000000000000000e+02 | 1.258125078151096687e+01
3.350000000000000000e+02 | 1.004546903384762224e+01
3.360000000000000000e+02 | 1.144321669340925673e+01
3.370000000000000000e+02 | 1.187744461399504026e+01
3.380000000000000000e+02 | 1.300910193158977712e+01
3.390000000000000000e+02 | 1.145858429343237717e+01
3.400000000000000000e+02 | 1.103736866549397533e+01
3.410000000000000000e+02 | 1.297076568610383518e+01
3.420000000000000000e+02 | 1.204148842732948665e+01
3.430000000000000000e+02 | 1.118419839906649393e+01
3.440000000000000000e+02 | 1.413998714001164636e+01
3.450000000000000000e+02 | 1.100469918555896420e+01
3.460000000000000000e+02 | 1.287160718145263871e+01
3.470000000000000000e+02 | 1.362003790681333726e+01
3.480000000000000000e+02 | 1.231566922132052433e+01
3.490000000000000000e+02 | 1.424256802393453292e+01
3.500000000000000000e+02 | 1.463019701136084194e+01
3.510000000000000000e+02 | 1.417903151825409225e+01
3.520000000000000000e+02 | 1.288018047779067210e+01
3.530000000000000000e+02 | 1.263850455671999207e+01
3.540000000000000000e+02 | 1.610874399684309566e+01
3.550000000000000000e+02 | 1.474564338401761532e+01
3.560000000000000000e+02 | 1.252515113573930527e+01
3.570000000000000000e+02 | 1.410037173379633657e+01
3.580000000000000000e+02 | 1.227649803668853323e+01
3.590000000000000000e+02 | 1.257725603972442840e+01
3.600000000000000000e+02 | 1.551077608060659685e+01
3.610000000000000000e+02 | 1.633262427787053284e+01
3.620000000000000000e+02 | 1.244563745577775471e+01
3.630000000000000000e+02 | 1.337028703813905572e+01
3.640000000000000000e+02 | 1.686257448546396631e+01
3.650000000000000000e+02 | 1.333635388288753987e+01
3.660000000000000000e+02 | 1.681556589646189082e+01
3.670000000000000000e+02 | 1.680882559760445716e+01
3.680000000000000000e+02 | 1.445809069908294830e+01
3.690000000000000000e+02 | 1.533543537202256246e+01
3.700000000000000000e+02 | 1.352571705745596020e+01
3.710000000000000000e+02 | 1.629039688315729606e+01
3.720000000000000000e+02 | 1.761105099227387072e+01
3.730000000000000000e+02 | 1.712932035610379700e+01
3.740000000000000000e+02 | 1.513113976425923646e+01
3.750000000000000000e+02 | 1.453094396444642200e+01
3.760000000000000000e+02 | 1.757236377353510193e+01
3.770000000000000000e+02 | 1.662715844966315615e+01
3.780000000000000000e+02 | 1.748546797488096516e+01
3.790000000000000000e+02 | 1.647851939783773645e+01
3.800000000000000000e+02 | 1.801078950595054806e+01
3.810000000000000000e+02 | 1.802336755653013256e+01
3.820000000000000000e+02 | 1.805210724981403558e+01
3.830000000000000000e+02 | 1.677313412068496490e+01
3.840000000000000000e+02 | 1.509652067453881763e+01
3.850000000000000000e+02 | 1.816507896261654409e+01
3.860000000000000000e+02 | 1.506679975030659691e+01
3.870000000000000000e+02 | 1.742915499127968459e+01
3.880000000000000000e+02 | 1.654313907040794618e+01
3.890000000000000000e+02 | 1.668167755058546931e+01
3.900000000000000000e+02 | 1.606063075661333528e+01
3.910000000000000000e+02 | 1.521655891612077305e+01
3.920000000000000000e+02 | 1.696520245179297959e+01
3.930000000000000000e+02 | 1.774139107364600676e+01
3.940000000000000000e+02 | 1.748883981963755829e+01
3.950000000000000000e+02 | 1.849038549368973250e+01
3.960000000000000000e+02 | 1.995057940138094210e+01
3.970000000000000000e+02 | 1.963742322856904465e+01
3.980000000000000000e+02 | 1.884649223482330171e+01
3.990000000000000000e+02 | 1.653655346916779223e+01
4.000000000000000000e+02 | 1.908883757402687209e+01
4.010000000000000000e+02 | 1.986055246030285204e+01
4.020000000000000000e+02 | 1.648023580214950101e+01
4.030000000000000000e+02 | 2.066354717896430060e+01
4.040000000000000000e+02 | 1.868397842946422216e+01
4.050000000000000000e+02 | 1.967975015398852534e+01
4.060000000000000000e+02 | 1.936709234097581955e+01
4.070000000000000000e+02 | 1.734885866244502139e+01
4.080000000000000000e+02 | 2.026332082591027373e+01
4.090000000000000000e+02 | 1.808972027089239276e+01
4.100000000000000000e+02 | 2.086933410743162653e+01
4.110000000000000000e+02 | 1.969945379213449854e+01
4.120000000000000000e+02 | 1.894019416928870214e+01
4.130000000000000000e+02 | 1.879989451358541430e+01
4.140000000000000000e+02 | 1.895996619143127404e+01
4.150000000000000000e+02 | 1.939795348527732344e+01
4.160000000000000000e+02 | 2.032554853634679404e+01
4.170000000000000000e+02 | 1.931112993742848971e+01
4.180000000000000000e+02 | 2.122599801965573008e+01
4.190000000000000000e+02 | 2.101443974004548920e+01
4.200000000000000000e+02 | 2.193212365857791113e+01
4.210000000000000000e+02 | 2.243744933451959866e+01
4.220000000000000000e+02 | 1.920147818040660326e+01
4.230000000000000000e+02 | 2.236746924552151938e+01
4.240000000000000000e+02 | 1.942718084537373713e+01
4.250000000000000000e+02 | 1.947007234068314929e+01
4.260000000000000000e+02 | 2.108721314882325260e+01
4.270000000000000000e+02 | 2.349701372671452049e+01
4.280000000000000000e+02 | 2.217248804122337802e+01
4.290000000000000000e+02 | 2.169028994393039866e+01
4.300000000000000000e+02 | 2.354692980650446898e+01
4.310000000000000000e+02 | 2.054077617104256959e+01
4.320000000000000000e+02 | 2.035368120073080433e+01
4.330000000000000000e+02 | 2.292956605818536531e+01
4.340000000000000000e+02 | 2.271018877157146321e+01
4.350000000000000000e+02 | 2.224386051202784742e+01
4.360000000000000000e+02 | 2.423998272955189393e+01
4.370000000000000000e+02 | 2.171131304003113272e+01
4.380000000000000000e+02 | 2.550518487854134975e+01
4.390000000000000000e+02 | 2.368878479155057093e+01
4.400000000000000000e+02 | 2.321921257832228846e+01
4.410000000000000000e+02 | 2.472479885539243583e+01
4.420000000000000000e+02 | 2.381221145067203437e+01
4.430000000000000000e+02 | 2.428432957171990481e+01
4.440000000000000000e+02 | 2.274757060553031351e+01
4.450000000000000000e+02 | 2.506935723167378427e+01
4.460000000000000000e+02 | 2.281887319687097815e+01
4.470000000000000000e+02 | 2.473888254644919726e+01
4.480000000000000000e+02 | 2.401340574981368903e+01
4.490000000000000000e+02 | 2.376671745161309701e+01
4.500000000000000000e+02 | 2.380626534040253262e+01
4.510000000000000000e+02 | 2.738064569536059878e+01
4.520000000000000000e+02 | 2.422424171459913822e+01
4.530000000000000000e+02 | 2.478847975236166690e+01
4.540000000000000000e+02 | 2.436513779007539426e+01
4.550000000000000000e+02 | 2.711836616301938463e+01
4.560000000000000000e+02 | 2.689386754552154812e+01
4.570000000000000000e+02 | 2.647056418470311101e+01
4.580000000000000000e+02 | 2.454636219801586705e+01
4.590000000000000000e+02 | 2.457358064937091058e+01
4.600000000000000000e+02 | 2.550467703162031796e+01
4.610000000000000000e+02 | 2.863169570442310530e+01
4.620000000000000000e+02 | 2.883872097022462100e+01
4.630000000000000000e+02 | 2.871681702096284994e+01
4.640000000000000000e+02 | 2.810356188340883321e+01
4.650000000000000000e+02 | 2.803097446413353566e+01
4.660000000000000000e+02 | 2.645131739776502044e+01
4.670000000000000000e+02 | 2.772734319634457734e+01
4.680000000000000000e+02 | 2.947377866467770602e+01
4.690000000000000000e+02 | 2.757532124219594394e+01
4.700000000000000000e+02 | 2.811266172879853897e+01
4.710000000000000000e+02 | 2.683004339517218995e+01
4.720000000000000000e+02 | 2.856792859211934399e+01
4.730000000000000000e+02 | 2.871730490131249525e+01
4.740000000000000000e+02 | 2.913687827495271421e+01
4.750000000000000000e+02 | 2.730795218442780836e+01
4.760000000000000000e+02 | 3.081545538276927232e+01
4.770000000000000000e+02 | 2.983289274722691076e+01
4.780000000000000000e+02 | 3.087613754212738471e+01
4.790000000000000000e+02 | 3.083545308655476447e+01
4.800000000000000000e+02 | 3.206982604360604228e+01
4.810000000000000000e+02 | 2.972428849726101419e+01
4.820000000000000000e+02 | 2.907010446165563877e+01
4.830000000000000000e+02 | 3.053012387568142572e+01
4.840000000000000000e+02 | 2.862071928659778308e+01
4.850000000000000000e+02 | 3.069257786189422177e+01
4.860000000000000000e+02 | 3.102502522468543944e+01
4.870000000000000000e+02 | 3.346745314623554179e+01
4.880000000000000000e+02 | 3.150553619424513130e+01
4.890000000000000000e+02 | 3.139461905879961634e+01
4.900000000000000000e+02 | 3.372949376526109688e+01
4.910000000000000000e+02 | 3.044162278907958807e+01
4.920000000000000000e+02 | 3.385831482966526096e+01
4.930000000000000000e+02 | 3.206816395806306019e+01
4.940000000000000000e+02 | 3.035958292667995551e+01
4.950000000000000000e+02 | 3.477731633442589754e+01
4.960000000000000000e+02 | 3.060487565220158501e+01
4.970000000000000000e+02 | 3.357547092780453823e+01
4.980000000000000000e+02 | 3.452412875624894184e+01
4.990000000000000000e+02 | 3.357154054503175900e+01
5.000000000000000000e+02 | 3.339525934535614482e+01
5.010000000000000000e+02 | 3.359863243770558938e+01
5.020000000000000000e+02 | 3.357819236101871496e+01
5.030000000000000000e+02 | 3.373362050306025139e+01
5.040000000000000000e+02 | 3.273141516984410515e+01
5.050000000000000000e+02 | 3.475050381780390296e+01
5.060000000000000000e+02 | 3.389083633957699959e+01
5.070000000000000000e+02 | 3.462801217451600166e+01
5.080000000000000000e+02 | 3.298593909521197531e+01
5.090000000000000000e+02 | 3.645244758361872783e+01
5.100000000000000000e+02 | 3.429682783416205893e+01
5.110000000000000000e+02 | 3.595119837980013244e+01
5.120000000000000000e+02 | 3.471305146955890564e+01
5.130000000000000000e+02 | 3.411533211569079782e+01
5.140000000000000000e+02 | 3.453247547179741872e+01
5.150000000000000000e+02 | 3.560343198508773810e+01
5.160000000000000000e+02 | 3.500582407162469423e+01
5.170000000000000000e+02 | 3.628712155056715005e+01
5.180000000000000000e+02 | 3.695454667026793771e+01
5.190000000000000000e+02 | 3.737473025176413444e+01
5.200000000000000000e+02 | 3.549402903186228286e+01
5.210000000000000000e+02 | 3.528265698463755484e+01
5.220000000000000000e+02 | 3.907796569362927386e+01
5.230000000000000000e+02 | 3.899194907411587252e+01
5.240000000000000000e+02 | 3.742714670724880222e+01
5.250000000000000000e+02 | 3.626980699795891638e+01
5.260000000000000000e+02 | 3.897628942412669062e+01
5.270000000000000000e+02 | 3.798959692437637869e+01
5.280000000000000000e+02 | 3.910598684658449997e+01
5.290000000000000000e+02 | 3.627858386507450916e+01
5.300000000000000000e+02 | 3.801312827775348779e+01
5.310000000000000000e+02 | 3.695984123771819441e+01
5.320000000000000000e+02 | 3.871178380748505532e+01
5.330000000000000000e+02 | 4.075768315120956942e+01
5.340000000000000000e+02 | 3.890513792539669424e+01
5.350000000000000000e+02 | 3.848043737012529419e+01
5.360000000000000000e+02 | 4.015190818843713316e+01
