# X values | Y values
4.600000000000000000e+01 | 2.813831363195857804e+00
4.700000000000000000e+01 | 7.699807276202965234e+00
4.800000000000000000e+01 | 5.085915592952446218e+00
4.900000000000000000e+01 | 6.646346617476576846e+00
5.000000000000000000e+01 | 4.049239390813372808e+00
5.100000000000000000e+01 | 2.405105644573639179e+00
5.200000000000000000e+01 | 6.071380519905014594e+00
5.300000000000000000e+01 | 6.904917844498698720e+00
5.400000000000000000e+01 | 6.815589338929155971e+00
5.500000000000000000e+01 | 6.936907448678073962e+00
5.600000000000000000e+01 | 4.194915567385938182e+00
5.700000000000000000e+01 | 2.011562566912900252e+00
5.800000000000000000e+01 | 6.610047338468919342e+00
5.900000000000000000e+01 | 4.151336508196044939e+00
6.000000000000000000e+01 | 7.076849331105305119e+00
6.100000000000000000e+01 | 6.677579906292146816e+00
6.200000000000000000e+01 | 7.106917778115536599e+00
6.300000000000000000e+01 | 4.996916481087360751e+00
6.400000000000000000e+01 | 4.178481081167318756e+00
6.500000000000000000e+01 | 3.259589041487036098e+00
6.600000000000000000e+01 | 7.110768949224850033e+00
6.700000000000000000e+01 | 2.292449481881833506e+00
6.800000000000000000e+01 | 3.824408935164974821e+00
6.900000000000000000e+01 | 5.820217772939562551e+00
7.000000000000000000e+01 | 2.752711829653318620e+00
7.100000000000000000e+01 | 7.036142237446565417e+00
7.200000000000000000e+01 | 4.325495203157339041e+00
7.300000000000000000e+01 | 7.432907053692133559e+00
7.400000000000000000e+01 | 6.724133822199588550e+00
7.500000000000000000e+01 | 2.047774101453334161e+00
7.600000000000000000e+01 | 7.301739911867599631e+00
7.700000000000000000e+01 | 5.523322108098096095e+00
7.800000000000000000e+01 | 7.646588206531349741e+00
7.900000000000000000e+01 | 2.558416206467265308e+00
8.000000000000000000e+01 | 4.753011132742384071e+00
8.100000000000000000e+01 | 5.510145542286833731e+00
8.200000000000000000e+01 | 5.029222062653921022e+00
8.300000000000000000e+01 | 4.933645692989855114e+00
8.400000000000000000e+01 | 5.517413783153306106e+00
8.500000000000000000e+01 | 4.472192198578035516e+00
8.600000000000000000e+01 | 4.017597381717610716e+00
8.700000000000000000e+01 | 3.387984083368438259e+00
8.800000000000000000e+01 | 6.703904885504958777e+00
8.900000000000000000e+01 | 4.540738514409955684e+00
9.000000000000000000e+01 | 3.897427786693035578e+00
9.100000000000000000e+01 | 5.838785751092369303e+00
9.200000000000000000e+01 | 6.353748920764320296e+00
9.300000000000000000e+01 | 4.146145414154664088e+00
9.400000000000000000e+01 | 5.945842069716798406e+00
9.500000000000000000e+01 | 6.065693657980567366e+00
9.600000000000000000e+01 | 6.202594672271624532e+00
9.700000000000000000e+01 | 4.864409649701743277e+00
9.800000000000000000e+01 | 6.018981766619562634e+00
9.900000000000000000e+01 | 6.738187864273994521e+00
1.000000000000000000e+02 | 5.523516049464724631e+00
1.010000000000000000e+02 | 2.788759393489145921e+00
1.020000000000000000e+02 | 6.748593692318720194e+00
1.030000000000000000e+02 | 7.305779218266155617e+00
1.040000000000000000e+02 | 7.204201466728548553e+00
1.050000000000000000e+02 | 2.245069536347385153e+00
1.060000000000000000e+02 | 7.134550137055352792e+00
1.070000000000000000e+02 | 5.836584012648048159e+00
1.080000000000000000e+02 | 3.836090221204441875e+00
1.090000000000000000e+02 | 6.438278515656337575e+00
1.100000000000000000e+02 | 6.358540159593615293e+00
1.110000000000000000e+02 | 3.512597525867603210e+00
1.120000000000000000e+02 | 3.340974619998329231e+00
1.130000000000000000e+02 | 6.857503074392989006e+00
1.140000000000000000e+02 | 7.387830128796688101e+00
1.150000000000000000e+02 | 5.484631747238321253e+00
1.160000000000000000e+02 | 6.204738558781310864e+00
1.170000000000000000e+02 | 3.193030823546325614e+00
1.180000000000000000e+02 | 5.107871064028584485e+00
1.190000000000000000e+02 | 5.564606207839261742e+00
1.200000000000000000e+02 | 5.756184646887091638e+00
1.210000000000000000e+02 | 3.307082278134581443e+00
1.220000000000000000e+02 | 3.526934512530846888e+00
1.230000000000000000e+02 | 2.702428500176412562e+00
1.240000000000000000e+02 | 7.271003230806343254e+00
1.250000000000000000e+02 | 2.356244557310069432e+00
1.260000000000000000e+02 | 7.256669972422924886e+00
1.270000000000000000e+02 | 3.532752190845150686e+00
1.280000000000000000e+02 | 6.093381047881456958e+00
1.290000000000000000e+02 | 5.526641827668640872e+00
1.300000000000000000e+02 | 5.499165713493836094e+00
1.310000000000000000e+02 | 2.287229712732108844e+00
1.320000000000000000e+02 | 5.906340173416587902e+00
1.330000000000000000e+02 | 5.894478523044547558e+00
1.340000000000000000e+02 | 5.498299400100018275e+00
1.350000000000000000e+02 | 7.850677880326590419e+00
1.360000000000000000e+02 | 5.246987408789486551e+00
1.370000000000000000e+02 | 3.940447818587931472e+00
1.380000000000000000e+02 | 6.751474389898048933e+00
1.390000000000000000e+02 | 4.268204576189150501e+00
1.400000000000000000e+02 | 4.992385951175853265e+00
1.410000000000000000e+02 | 2.783808683417240193e+00
1.420000000000000000e+02 | 6.167375065912735543e+00
1.430000000000000000e+02 | 6.908264997022754983e+00
1.440000000000000000e+02 | 4.957193748944614953e+00
1.450000000000000000e+02 | 2.329000703139022743e+00
1.460000000000000000e+02 | 3.539149015103324913e+00
1.470000000000000000e+02 | 2.364715523123471108e+00
1.480000000000000000e+02 | 6.689903098537806514e+00
1.490000000000000000e+02 | 2.356677025226216582e+00
1.500000000000000000e+02 | 2.616593972546558344e+00
1.510000000000000000e+02 | 6.990466429062935916e+00
1.520000000000000000e+02 | 3.415502465480888539e+00
1.530000000000000000e+02 | 3.399563966697217943e+00
1.540000000000000000e+02 | 3.085343302069265992e+00
1.550000000000000000e+02 | 4.623287751479539409e+00
1.560000000000000000e+02 | 4.610589340806726000e+00
1.570000000000000000e+02 | 6.376549313758633986e+00
1.580000000000000000e+02 | 2.475709767621901314e+00
1.590000000000000000e+02 | 2.161678546043642068e+00
1.600000000000000000e+02 | 6.301779170985823519e+00
1.610000000000000000e+02 | 7.986423847884417171e+00
1.620000000000000000e+02 | 6.034371618971861473e+00
1.630000000000000000e+02 | 6.349514117025376159e+00
1.640000000000000000e+02 | 4.748868605718211455e+00
1.650000000000000000e+02 | 5.524592640615350270e+00
1.660000000000000000e+02 | 7.126485601943238102e+00
1.670000000000000000e+02 | 5.225489214126802118e+00
1.680000000000000000e+02 | 3.013402046996763062e+00
1.690000000000000000e+02 | 7.531804097858634250e+00
1.700000000000000000e+02 | 2.485701583267299064e+00
1.710000000000000000e+02 | 5.336919351168093684e+00
1.720000000000000000e+02 | 7.527003179924314225e+00
1.730000000000000000e+02 | 5.629724719024583379e+00
1.740000000000000000e+02 | 7.278285353786870360e+00
1.750000000000000000e+02 | 5.539212599913253321e+00
1.760000000000000000e+02 | 3.396805612968174515e+00
1.770000000000000000e+02 | 4.984430832217091378e+00
1.780000000000000000e+02 | 5.427730165433132470e+00
1.790000000000000000e+02 | 3.530381949483976989e+00
1.800000000000000000e+02 | 6.369758309755689574e+00
1.810000000000000000e+02 | 4.396519541670974363e+00
1.820000000000000000e+02 | 4.543867554428146605e+00
1.830000000000000000e+02 | 7.857555589403480312e+00
1.840000000000000000e+02 | 4.792202595876730697e+00
1.850000000000000000e+02 | 5.367757104571865057e+00
1.860000000000000000e+02 | 7.527468362889320197e+00
1.870000000000000000e+02 | 5.790258536388647848e+00
1.880000000000000000e+02 | 3.065659438080908572e+00
1.890000000000000000e+02 | 7.739953050034117155e+00
1.900000000000000000e+02 | 3.864853450282499381e+00
1.910000000000000000e+02 | 4.355821151456336970e+00
1.920000000000000000e+02 | 6.109689369625789013e+00
1.930000000000000000e+02 | 2.002127139528029343e+00
1.940000000000000000e+02 | 3.029833315939786331e+00
1.950000000000000000e+02 | 6.438196930431596243e+00
1.960000000000000000e+02 | 3.007944703237207307e+00
1.970000000000000000e+02 | 2.652546718806316761e+00
1.980000000000000000e+02 | 6.756070332457505323e+00
1.990000000000000000e+02 | 4.760641897443719905e+00
2.000000000000000000e+02 | 3.343391745302252360e+00
2.010000000000000000e+02 | 3.940926544173732449e+00
2.020000000000000000e+02 | 5.325962684484921716e+00
2.030000000000000000e+02 | 4.668046598077669529e+00
2.040000000000000000e+02 | 2.686459276046972988e+00
2.050000000000000000e+02 | 5.681013264592770895e+00
2.060000000000000000e+02 | 3.260736084098391885e+00
2.070000000000000000e+02 | 2.348378241741660766e+00
2.080000000000000000e+02 | 4.872399353117963017e+00
2.090000000000000000e+02 | 4.007794301883403243e+00
2.100000000000000000e+02 | 3.516309985621488110e+00
2.110000000000000000e+02 | 6.036906137155114926e+00
2.120000000000000000e+02 | 2.721061483905816480e+00
2.130000000000000000e+02 | 3.267808785703453012e+00
2.140000000000000000e+02 | 7.073012861933467121e+00
2.150000000000000000e+02 | 3.754709277424229441e+00
2.160000000000000000e+02 | 6.786301842253656069e+00
2.170000000000000000e+02 | 4.646964121605904552e+00
2.180000000000000000e+02 | 2.797037640762349842e+00
2.190000000000000000e+02 | 3.068623425325422538e+00
2.200000000000000000e+02 | 7.327123271698767759e+00
2.210000000000000000e+02 | 7.492032191247429473e+00
2.220000000000000000e+02 | 2.660853001261263007e+00
2.230000000000000000e+02 | 3.680464706783187712e+00
2.240000000000000000e+02 | 4.196848689035174829e+00
2.250000000000000000e+02 | 7.576553235944369469e+00
2.260000000000000000e+02 | 5.232622109050641512e+00
2.270000000000000000e+02 | 2.265051912271486501e+00
2.280000000000000000e+02 | 3.207198787091825487e+00
2.290000000000000000e+02 | 7.973538189309029356e+00
2.300000000000000000e+02 | 3.798313829715740386e+00
2.310000000000000000e+02 | 3.625715758304031588e+00
2.320000000000000000e+02 | 2.386220178752177290e+00
2.330000000000000000e+02 | 7.030761157919584114e+00
2.340000000000000000e+02 | 3.429854409390084236e+00
2.350000000000000000e+02 | 7.694349121321523377e+00
2.360000000000000000e+02 | 7.461303418736781268e+00
2.370000000000000000e+02 | 4.776429335625437922e+00
2.380000000000000000e+02 | 5.689609676794587401e+00
2.390000000000000000e+02 | 3.762429324777289086e+00
2.400000000000000000e+02 | 4.176893978556715403e+00
2.410000000000000000e+02 | 4.415890871766153580e+00
2.420000000000000000e+02 | 3.112873655527304884e+00
2.430000000000000000e+02 | 6.638055043128769483e+00
2.440000000000000000e+02 | 5.268686686436812039e+00
2.450000000000000000e+02 | 6.186801764403222492e+00
2.460000000000000000e+02 | 2.446856169912686063e+00
2.470000000000000000e+02 | 4.860284648240359218e+00
2.480000000000000000e+02 | 4.962537336669052834e+00
2.490000000000000000e+02 | 6.727032081945164776e+00
2.500000000000000000e+02 | 4.345136038833883774e+00
2.510000000000000000e+02 | 6.587756407757775712e+00
2.520000000000000000e+02 | 2.382105827697202471e+00
2.530000000000000000e+02 | 6.258042349681584682e+00
2.540000000000000000e+02 | 5.815732758971635441e+00
2.550000000000000000e+02 | 6.576563727456082198e+00
2.560000000000000000e+02 | 6.225555946396312379e+00
2.570000000000000000e+02 | 7.407928832272087760e+00
2.580000000000000000e+02 | 7.241433513358892071e+00
2.590000000000000000e+02 | 7.863986559798892273e+00
2.600000000000000000e+02 | 6.036608009501395422e+00
2.610000000000000000e+02 | 6.669836262205689259e+00
2.620000000000000000e+02 | 5.849630174600952692e+00
2.630000000000000000e+02 | 4.266821464421447274e+00
2.640000000000000000e+02 | 4.357670453826368195e+00
2.650000000000000000e+02 | 5.268145202691396634e+00
2.660000000000000000e+02 | 6.909730015733858366e+00
2.670000000000000000e+02 | 6.427533372204868201e+00
2.680000000000000000e+02 | 6.521761017464514865e+00
2.690000000000000000e+02 | 4.598902649522250030e+00
2.700000000000000000e+02 | 6.785142210579993005e+00
2.710000000000000000e+02 | 4.993378979089492020e+00
2.720000000000000000e+02 | 4.991030858821065230e+00
2.730000000000000000e+02 | 3.572872328882646720e+00
2.740000000000000000e+02 | 3.279567788684002227e+00
2.750000000000000000e+02 | 4.287995400438576965e+00
2.760000000000000000e+02 | 2.909454592884278767e+00
2.770000000000000000e+02 | 4.482770220731405075e+00
2.780000000000000000e+02 | 5.827016055759907331e+00
2.790000000000000000e+02 | 6.663012104849915573e+00
2.800000000000000000e+02 | 6.038747427169919746e+00
2.810000000000000000e+02 | 3.059501831342903877e+00
2.820000000000000000e+02 | 7.002460785759907047e+00
2.830000000000000000e+02 | 2.136298713714199771e+00
2.840000000000000000e+02 | 2.361249475670959885e+00
2.850000000000000000e+02 | 3.037249574226763116e+00
2.860000000000000000e+02 | 7.723083156418168116e+00
2.870000000000000000e+02 | 6.590518216521136452e+00
2.880000000000000000e+02 | 6.148153414608978906e+00
2.890000000000000000e+02 | 6.512223323199988201e+00
2.900000000000000000e+02 | 2.767309588086784622e+00
2.910000000000000000e+02 | 4.797736499407359467e+00
2.920000000000000000e+02 | 6.330964800532806080e+00
2.930000000000000000e+02 | 4.229654735615736350e+00
2.940000000000000000e+02 | 6.681032229093518460e+00
2.950000000000000000e+02 | 2.675349240829317132e+00
2.960000000000000000e+02 | 5.175591475806733399e+00
2.970000000000000000e+02 | 7.372728355298735714e+00
2.980000000000000000e+02 | 3.919322917215065871e+00
2.990000000000000000e+02 | 4.262177699220567106e+00
3.000000000000000000e+02 | 2.394761181466728672e+00
3.010000000000000000e+02 | 6.182601230478892873e+00
3.020000000000000000e+02 | 6.451285014239537041e+00
3.030000000000000000e+02 | 7.236304105489907990e+00
3.040000000000000000e+02 | 7.198420767709394319e+00
3.050000000000000000e+02 | 3.711838103637450814e+00
3.060000000000000000e+02 | 5.178713992035388181e+00
3.070000000000000000e+02 | 3.566517485982141800e+00
3.080000000000000000e+02 | 2.812436638959629143e+00
3.090000000000000000e+02 | 5.427711005660368571e+00
3.100000000000000000e+02 | 7.108503750173667868e+00
3.110000000000000000e+02 | 2.141404800710926537e+00
3.120000000000000000e+02 | 2.846032129582628745e+00
3.130000000000000000e+02 | 5.373502990052166695e+00
3.140000000000000000e+02 | 2.840902140599513626e+00
3.150000000000000000e+02 | 7.931975613873965436e+00
3.160000000000000000e+02 | 6.665212721498221526e+00
3.170000000000000000e+02 | 2.962012245397089849e+00
3.180000000000000000e+02 | 5.213702027445927811e+00
3.190000000000000000e+02 | 6.490923038680293189e+00
3.200000000000000000e+02 | 6.427644339351464176e+00
3.210000000000000000e+02 | 6.770420688223711458e+00
3.220000000000000000e+02 | 2.731492273219729761e+00
3.230000000000000000e+02 | 6.210346154506593663e+00
3.240000000000000000e+02 | 2.802278521193265703e+00
3.250000000000000000e+02 | 4.060093805409130674e+00
3.260000000000000000e+02 | 3.833740117652394197e+00
3.270000000000000000e+02 | 3.999218888270478889e+00
3.280000000000000000e+02 | 4.424256929621607881e+00
3.290000000000000000e+02 | 4.514915365751216214e+00
3.300000000000000000e+02 | 6.002685777020886349e+00
3.310000000000000000e+02 | 3.486737909402324753e+00
3.320000000000000000e+02 | 4.370548204075133114e+00
3.330000000000000000e+02 | 6.562037236660172468e+00
3.340000000000000000e+02 | 2.248435763777330898e+00
3.350000000000000000e+02 | 4.453000975674246575e+00
3.360000000000000000e+02 | 2.166796111429695415e+00
3.370000000000000000e+02 | 3.075279970004998198e+00
3.380000000000000000e+02 | 7.536625496583252648e+00
3.390000000000000000e+02 | 5.704528549238341739e+00
3.400000000000000000e+02 | 5.129390754028113619e+00
3.410000000000000000e+02 | 4.713492441829957968e+00
3.420000000000000000e+02 | 6.424773525931591678e+00
3.430000000000000000e+02 | 4.519680380410250997e+00
3.440000000000000000e+02 | 2.820379454823905618e+00
3.450000000000000000e+02 | 4.846115840278686804e+00
3.460000000000000000e+02 | 5.053909175986341928e+00
3.470000000000000000e+02 | 7.882002128660623441e+00
3.480000000000000000e+02 | 4.414243674844640530e+00
3.490000000000000000e+02 | 3.348637441976765494e+00
3.500000000000000000e+02 | 3.790352642382370796e+00
3.510000000000000000e+02 | 6.441691352752902944e+00
3.520000000000000000e+02 | 3.814003369978879121e+00
3.530000000000000000e+02 | 2.245773821382059499e+00
3.540000000000000000e+02 | 2.414047971902579803e+00
3.550000000000000000e+02 | 4.556451632998368417e+00
3.560000000000000000e+02 | 7.798124528664440724e+00
3.570000000000000000e+02 | 3.466685496165944791e+00
3.580000000000000000e+02 | 4.121808381632765972e+00
3.590000000000000000e+02 | 2.354111693104151470e+00
3.600000000000000000e+02 | 4.689064274114866038e+00
3.610000000000000000e+02 | 7.122526663768096178e+00
3.620000000000000000e+02 | 5.954773861053581641e+00
3.630000000000000000e+02 | 5.087275806852010973e+00
3.640000000000000000e+02 | 2.215327351358136632e+00
3.650000000000000000e+02 | 5.027136277071314829e+00
3.660000000000000000e+02 | 7.650480727153602167e+00
3.670000000000000000e+02 | 5.664497008795462918e+00
3.680000000000000000e+02 | 7.811446261751537889e+00
3.690000000000000000e+02 | 5.866854444026867732e+00
3.700000000000000000e+02 | 2.355001729598445337e+00
3.710000000000000000e+02 | 6.267309581990301304e+00
3.720000000000000000e+02 | 2.588103885466814802e+00
3.730000000000000000e+02 | 2.463304203137933079e+00
3.740000000000000000e+02 | 7.262085192607500517e+00
3.750000000000000000e+02 | 2.517571189235705997e+00
3.760000000000000000e+02 | 5.855826669140286711e+00
3.770000000000000000e+02 | 6.030468230463477575e+00
3.780000000000000000e+02 | 4.050681766476559531e+00
3.790000000000000000e+02 | 3.389286045245939683e+00
3.800000000000000000e+02 | 2.380776986899515890e+00
3.810000000000000000e+02 | 4.013989167203150465e+00
3.820000000000000000e+02 | 3.962242148747167292e+00
3.830000000000000000e+02 | 3.263316460136805652e+00
3.840000000000000000e+02 | 5.241109731198742239e+00
3.850000000000000000e+02 | 7.353497602731036586e+00
3.860000000000000000e+02 | 3.010200312379370580e+00
3.870000000000000000e+02 | 4.545192267080512494e+00
3.880000000000000000e+02 | 5.702404126079021474e+00
3.890000000000000000e+02 | 4.182943613647111647e+00
3.900000000000000000e+02 | 4.270470788112412208e+00
3.910000000000000000e+02 | 5.978959943641593000e+00
3.920000000000000000e+02 | 5.992822221852687647e+00
3.930000000000000000e+02 | 3.416852215566343887e+00
3.940000000000000000e+02 | 7.494887499473716908e+00
3.950000000000000000e+02 | 5.111538035573123473e+00
3.960000000000000000e+02 | 7.570685998886244938e+00
3.970000000000000000e+02 | 3.108963146422050627e+00
3.980000000000000000e+02 | 2.280504076982631023e+00
3.990000000000000000e+02 | 5.136243405433456033e+00
4.000000000000000000e+02 | 2.460547073850031019e+00
4.010000000000000000e+02 | 2.084989069439004084e+00
4.020000000000000000e+02 | 3.471082211832345443e+00
4.030000000000000000e+02 | 3.788748293984200100e+00
4.040000000000000000e+02 | 6.240620501305875756e+00
4.050000000000000000e+02 | 5.251260060616730563e+00
4.060000000000000000e+02 | 4.951172444540014261e+00
4.070000000000000000e+02 | 6.491376417312585190e+00
4.080000000000000000e+02 | 2.718907797434249041e+00
4.090000000000000000e+02 | 7.167555023626517752e+00
4.100000000000000000e+02 | 5.090211352586235805e+00
4.110000000000000000e+02 | 7.005293007397553673e+00
4.120000000000000000e+02 | 7.576947675523431514e+00
4.130000000000000000e+02 | 2.691533822039408275e+00
4.140000000000000000e+02 | 7.656852728218968451e+00
4.150000000000000000e+02 | 5.707714950635525142e+00
4.160000000000000000e+02 | 7.949716422745262356e+00
4.170000000000000000e+02 | 7.381739959021083486e+00
4.180000000000000000e+02 | 7.679616172622386827e+00
4.190000000000000000e+02 | 4.941737016005140148e+00
4.200000000000000000e+02 | 7.861840739163652003e+00
4.210000000000000000e+02 | 6.548455472414243417e+00
4.220000000000000000e+02 | 3.593810795802800495e+00
4.230000000000000000e+02 | 6.308392776700904037e+00
4.240000000000000000e+02 | 3.546245859584753024e+00
4.250000000000000000e+02 | 3.645350999179630236e+00
4.260000000000000000e+02 | 2.053447920592902598e+00
4.270000000000000000e+02 | 7.899804593316849477e+00
4.280000000000000000e+02 | 6.607648723206504648e+00
4.290000000000000000e+02 | 4.453176615073656919e+00
4.300000000000000000e+02 | 5.563947391066622394e+00
4.310000000000000000e+02 | 2.285721145006283095e+00
4.320000000000000000e+02 | 6.724015883038600983e+00
4.330000000000000000e+02 | 2.675322623350281148e+00
4.340000000000000000e+02 | 4.674838605589731522e+00
4.350000000000000000e+02 | 7.687661768178966071e+00
4.360000000000000000e+02 | 5.686402121760941952e+00
4.370000000000000000e+02 | 6.864069022518584973e+00
4.380000000000000000e+02 | 6.175465937103768788e+00
4.390000000000000000e+02 | 7.958077464543408475e+00
4.400000000000000000e+02 | 6.943131859274933149e+00
4.410000000000000000e+02 | 4.065139076031202947e+00
4.420000000000000000e+02 | 3.068199656092339467e+00
4.430000000000000000e+02 | 7.635111492892103335e+00
4.440000000000000000e+02 | 7.617479390672230011e+00
4.450000000000000000e+02 | 3.108988972202880063e+00
4.460000000000000000e+02 | 4.589383223406075629e+00
4.470000000000000000e+02 | 7.824045914127322199e+00
4.480000000000000000e+02 | 2.768670639526658928e+00
4.490000000000000000e+02 | 7.996512893861772220e+00
4.500000000000000000e+02 | 3.392296559745288320e+00
4.510000000000000000e+02 | 3.378664408566980804e+00
4.520000000000000000e+02 | 6.735670409634282763e+00
4.530000000000000000e+02 | 5.464146940037846178e+00
4.540000000000000000e+02 | 3.686000094795401250e+00
4.550000000000000000e+02 | 3.090201105621437350e+00
4.560000000000000000e+02 | 2.531309028214778767e+00
4.570000000000000000e+02 | 3.726733552968448215e+00
4.580000000000000000e+02 | 6.629558341514755426e+00
4.590000000000000000e+02 | 2.974593598419368767e+00
4.600000000000000000e+02 | 6.848130079353454747e+00
4.610000000000000000e+02 | 3.748029741478143162e+00
4.620000000000000000e+02 | 2.816583764389008593e+00
4.630000000000000000e+02 | 2.411206081277533997e+00
4.640000000000000000e+02 | 2.965605992742652575e+00
4.650000000000000000e+02 | 3.193027672249693971e+00
4.660000000000000000e+02 | 6.536881000624025440e+00
4.670000000000000000e+02 | 2.755711559001799316e+00
4.680000000000000000e+02 | 7.773262119937359493e+00
4.690000000000000000e+02 | 7.586751024335929294e+00
4.700000000000000000e+02 | 4.428858298253502745e+00
4.710000000000000000e+02 | 4.657512601764725702e+00
4.720000000000000000e+02 | 7.116276488384198018e+00
4.730000000000000000e+02 | 3.220818962841104138e+00
4.740000000000000000e+02 | 7.718725185951308632e+00
4.750000000000000000e+02 | 6.805817864930302719e+00
4.760000000000000000e+02 | 4.878939107750664306e+00
4.770000000000000000e+02 | 8.976709703686182706e+00
4.780000000000000000e+02 | 8.909137464789161243e+00
4.790000000000000000e+02 | 7.249391328031583370e+00
4.800000000000000000e+02 | 8.677002895870465693e+00
4.810000000000000000e+02 | 7.082318249518516851e+00
4.820000000000000000e+02 | 1.115067988586050518e+01
4.830000000000000000e+02 | 1.087096163347436750e+01
4.840000000000000000e+02 | 1.262664563828347575e+01
4.850000000000000000e+02 | 1.524964557288565103e+01
4.860000000000000000e+02 | 1.424461368056019239e+01
4.870000000000000000e+02 | 1.458899427525203052e+01
4.880000000000000000e+02 | 1.877515954066628368e+01
4.890000000000000000e+02 | 1.692943847320321638e+01
4.900000000000000000e+02 | 1.744817298400938554e+01
4.910000000000000000e+02 | 2.442188590732763132e+01
4.920000000000000000e+02 | 2.624875595955656848e+01
4.930000000000000000e+02 | 2.578367637705695614e+01
4.940000000000000000e+02 | 2.975320368503305346e+01
4.950000000000000000e+02 | 3.149515320622560210e+01
4.960000000000000000e+02 | 3.575055099092667632e+01
4.970000000000000000e+02 | 4.193072594042236290e+01
4.980000000000000000e+02 | 4.344539781508405696e+01
4.990000000000000000e+02 | 4.781155713981644340e+01
5.000000000000000000e+02 | 5.429248119090963343e+01
5.010000000000000000e+02 | 5.823784417599890162e+01
5.020000000000000000e+02 | 6.115610206124438974e+01
5.030000000000000000e+02 | 5.850450753569940332e+01
5.040000000000000000e+02 | 6.482686707606937659e+01
5.050000000000000000e+02 | 6.649678452929482830e+01
5.060000000000000000e+02 | 6.455335286904515613e+01
5.070000000000000000e+02 | 6.824088685896552420e+01
5.080000000000000000e+02 | 6.870623261353314604e+01
5.090000000000000000e+02 | 6.746934534085171720e+01
5.100000000000000000e+02 | 7.056783224451129399e+01
5.110000000000000000e+02 | 6.622332071518226826e+01
5.120000000000000000e+02 | 7.003849250477175303e+01
5.130000000000000000e+02 | 7.162277488887930588e+01
5.140000000000000000e+02 | 7.083278199168354661e+01
5.150000000000000000e+02 | 6.710382614591955530e+01
5.160000000000000000e+02 | 7.118911775540325948e+01
5.170000000000000000e+02 | 6.935525996336079402e+01
5.180000000000000000e+02 | 6.915625340314923619e+01
5.190000000000000000e+02 | 6.842269384737736004e+01
5.200000000000000000e+02 | 6.762572942465376968e+01
5.210000000000000000e+02 | 6.910517763609210817e+01
5.220000000000000000e+02 | 7.228595003655581763e+01
5.230000000000000000e+02 | 7.160482809008355787e+01
5.240000000000000000e+02 | 7.155314388457632901e+01
5.250000000000000000e+02 | 7.113381198828780327e+01
5.260000000000000000e+02 | 6.713310576569651289e+01
5.270000000000000000e+02 | 6.891540932883636117e+01
5.280000000000000000e+02 | 7.230223077868859605e+01
5.290000000000000000e+02 | 6.887817980653227323e+01
5.300000000000000000e+02 | 6.967340668132698056e+01
5.310000000000000000e+02 | 7.037242423617333031e+01
5.320000000000000000e+02 | 7.122238895647242884e+01
5.330000000000000000e+02 | 6.762452141568354591e+01
5.340000000000000000e+02 | 6.889284874031785932e+01
5.350000000000000000e+02 | 6.922189163872015172e+01
5.360000000000000000e+02 | 7.168113162212426914e+01
