# X values | Y values
1.030000000000000000e+02 | 3.141533295017746585e+00
1.040000000000000000e+02 | 8.841673067187403312e-01
1.050000000000000000e+02 | 1.180102371517019355e+00
1.060000000000000000e+02 | 1.010373688537511860e+00
1.070000000000000000e+02 | 1.043462526026347481e+00
1.080000000000000000e+02 | 4.910952930327340482e+00
1.090000000000000000e+02 | 3.149837427365471676e+00
1.100000000000000000e+02 | 4.589072376330305403e+00
1.110000000000000000e+02 | 5.436539802320906389e+00
1.120000000000000000e+02 | 3.481868989914588930e+00
1.130000000000000000e+02 | 3.250146545745664639e+00
1.140000000000000000e+02 | 5.354304601923098872e+00
1.150000000000000000e+02 | 5.354170342612984967e-02
1.160000000000000000e+02 | 2.647909127992214895e+00
1.170000000000000000e+02 | 4.083363115366701379e+00
1.180000000000000000e+02 | 3.106613827504768999e+00
1.190000000000000000e+02 | 1.936347167668398983e+00
1.200000000000000000e+02 | 3.202980720243642665e+00
1.210000000000000000e+02 | 4.660049967796641823e+00
1.220000000000000000e+02 | 5.337814859103366949e+00
1.230000000000000000e+02 | 3.427199929768997233e+00
1.240000000000000000e+02 | 3.801536348341451710e+00
1.250000000000000000e+02 | 4.705318711145904942e-01
1.260000000000000000e+02 | 2.804176397858244130e+00
1.270000000000000000e+02 | 4.392235217759685284e+00
1.280000000000000000e+02 | 4.955204553464330530e+00
1.290000000000000000e+02 | 3.142276913263979843e+00
1.300000000000000000e+02 | 4.770563472484568024e-01
1.310000000000000000e+02 | 4.492086575503411616e+00
1.320000000000000000e+02 | 2.239909765112829909e+00
1.330000000000000000e+02 | 1.944032621127206539e+00
1.340000000000000000e+02 | 5.839833618735127629e+00
1.350000000000000000e+02 | 3.228501755405641660e+00
1.360000000000000000e+02 | 5.975522970558419189e+00
1.370000000000000000e+02 | 5.126739373590202931e+00
1.380000000000000000e+02 | 3.711127459102195658e+00
1.390000000000000000e+02 | 4.084654682177184526e+00
1.400000000000000000e+02 | 2.053978932719542794e+00
1.410000000000000000e+02 | 4.971529018254718935e+00
1.420000000000000000e+02 | 2.491519453437613496e+00
1.430000000000000000e+02 | 4.618251027622253702e+00
1.440000000000000000e+02 | 3.847828079878685692e+00
1.450000000000000000e+02 | 3.901186478749103070e+00
1.460000000000000000e+02 | 3.047706429992271371e+00
1.470000000000000000e+02 | 4.827738122045230007e+00
1.480000000000000000e+02 | 3.755789118348992872e+00
1.490000000000000000e+02 | 3.342142232187019779e+00
1.500000000000000000e+02 | 1.593320017445452264e+00
1.510000000000000000e+02 | 4.583372136083575299e+00
1.520000000000000000e+02 | 1.361876489802047452e-01
1.530000000000000000e+02 | 3.525685497809229574e+00
1.540000000000000000e+02 | 5.995795592421226061e+00
1.550000000000000000e+02 | 4.431518001677375196e+00
1.560000000000000000e+02 | 3.216088711535193490e+00
1.570000000000000000e+02 | 4.384078785421112734e+00
1.580000000000000000e+02 | 1.788553234255582547e+00
1.590000000000000000e+02 | 3.641320969323813994e+00
1.600000000000000000e+02 | 2.342584635414316274e+00
1.610000000000000000e+02 | 2.227846473050646203e+00
1.620000000000000000e+02 | 1.624371426413335540e+00
1.630000000000000000e+02 | 3.981190990297117427e+00
1.640000000000000000e+02 | 5.772732498104993226e+00
1.650000000000000000e+02 | 4.676593251035748189e+00
1.660000000000000000e+02 | 4.320546683222251438e+00
1.670000000000000000e+02 | 3.339610725720251860e+00
1.680000000000000000e+02 | 1.242951837755912337e-01
1.690000000000000000e+02 | 5.862262379182169525e+00
1.700000000000000000e+02 | 2.540574135976274128e+00
1.710000000000000000e+02 | 2.996188574285847395e+00
1.720000000000000000e+02 | 2.479100699883444392e+00
1.730000000000000000e+02 | 3.156873259059576053e+00
1.740000000000000000e+02 | 4.821018010526158193e+00
1.750000000000000000e+02 | 4.833015893862707024e+00
1.760000000000000000e+02 | 1.528147848959125144e+00
1.770000000000000000e+02 | 1.000159966882637974e+00
1.780000000000000000e+02 | 2.314388577359469679e+00
1.790000000000000000e+02 | 2.882502094453531782e-01
1.800000000000000000e+02 | 1.428875158465826134e+00
1.810000000000000000e+02 | 7.992220547610666692e-01
1.820000000000000000e+02 | 4.312601858895711793e+00
1.830000000000000000e+02 | 3.199138456247726303e+00
1.840000000000000000e+02 | 3.317550124726689642e+00
1.850000000000000000e+02 | 5.502221852146389480e-01
1.860000000000000000e+02 | 7.694811896325535194e-01
1.870000000000000000e+02 | 1.421832260023147443e+00
1.880000000000000000e+02 | 5.002435835393203689e+00
1.890000000000000000e+02 | 4.833937132534558145e+00
1.900000000000000000e+02 | 1.759273246198545193e+00
1.910000000000000000e+02 | 2.046874195566254606e+00
1.920000000000000000e+02 | 3.186075129193165267e+00
1.930000000000000000e+02 | 1.357264327148494987e+00
1.940000000000000000e+02 | 4.367424129205421224e+00
1.950000000000000000e+02 | 4.145733491170795482e+00
1.960000000000000000e+02 | 1.545306314458988695e+00
1.970000000000000000e+02 | 1.169677240509215732e+00
1.980000000000000000e+02 | 4.189887300473737142e+00
1.990000000000000000e+02 | 4.828828450252393267e+00
2.000000000000000000e+02 | 2.188523063701081739e+00
2.010000000000000000e+02 | 2.234765283166080252e-01
2.020000000000000000e+02 | 1.158948162193874643e+00
2.030000000000000000e+02 | 2.613183932197669979e+00
2.040000000000000000e+02 | 7.853474002163447487e-01
2.050000000000000000e+02 | 2.977666763725914656e+00
2.060000000000000000e+02 | 1.598344180033999029e+00
2.070000000000000000e+02 | 2.183662693683371181e+00
2.080000000000000000e+02 | 1.998631103970183842e+00
2.090000000000000000e+02 | 4.363801561201974266e-03
2.100000000000000000e+02 | 3.647612158093603174e+00
2.110000000000000000e+02 | 3.581385947680292059e+00
2.120000000000000000e+02 | 7.871377968342803122e-01
2.130000000000000000e+02 | 4.736767368630538044e+00
2.140000000000000000e+02 | 2.028375271989663720e+00
2.150000000000000000e+02 | 5.604932942071464197e+00
2.160000000000000000e+02 | 5.751846456303931987e+00
2.170000000000000000e+02 | 1.545641240964479746e+00
2.180000000000000000e+02 | 1.135637538084727449e+00
2.190000000000000000e+02 | 2.313392016597581424e+00
2.200000000000000000e+02 | 2.766783186362364866e-01
2.210000000000000000e+02 | 3.004139003592169566e+00
2.220000000000000000e+02 | 3.836168143062848923e+00
2.230000000000000000e+02 | 1.667862221182097482e+00
2.240000000000000000e+02 | 5.769099854712292696e+00
2.250000000000000000e+02 | 1.816050011745840465e+00
2.260000000000000000e+02 | 2.185862828576745187e+00
2.270000000000000000e+02 | 2.073781362466748490e+00
2.280000000000000000e+02 | 2.718459952511490307e+00
2.290000000000000000e+02 | 1.354655366537097061e+00
2.300000000000000000e+02 | 5.393258815041127363e+00
2.310000000000000000e+02 | 4.622958919275762746e+00
2.320000000000000000e+02 | 1.955879862021516757e-01
2.330000000000000000e+02 | 2.618301215802481430e+00
2.340000000000000000e+02 | 4.779731187031570627e+00
2.350000000000000000e+02 | 1.061275502508534307e+00
2.360000000000000000e+02 | 1.451525075824268374e+00
2.370000000000000000e+02 | 2.482208383434822530e+00
2.380000000000000000e+02 | 1.829095515900878377e+00
2.390000000000000000e+02 | 4.992679009736754381e+00
2.400000000000000000e+02 | 4.815405504339519638e+00
2.410000000000000000e+02 | 4.591201835568459622e+00
2.420000000000000000e+02 | 2.399584363284257726e+00
2.430000000000000000e+02 | 1.612550161313027530e+00
2.440000000000000000e+02 | 1.107059276135702319e-01
2.450000000000000000e+02 | 3.461650881096337340e+00
2.460000000000000000e+02 | 1.440588442345664966e+00
2.470000000000000000e+02 | 5.503367542686486757e+00
2.480000000000000000e+02 | 5.472019968587662042e+00
2.490000000000000000e+02 | 5.656541499100715242e+00
2.500000000000000000e+02 | 2.120104447488269983e+00
2.510000000000000000e+02 | 2.217524180690557678e+00
2.520000000000000000e+02 | 5.983452385874890034e+00
2.530000000000000000e+02 | 3.586218877669905325e+00
2.540000000000000000e+02 | 5.241093739242110416e+00
2.550000000000000000e+02 | 5.656962931304915898e+00
2.560000000000000000e+02 | 5.666879531288861571e+00
2.570000000000000000e+02 | 3.215541246176676360e+00
2.580000000000000000e+02 | 2.488805949778998716e+00
2.590000000000000000e+02 | 4.677719217905547566e+00
2.600000000000000000e+02 | 6.801044469763173339e-01
2.610000000000000000e+02 | 4.339214641114878646e+00
2.620000000000000000e+02 | 5.681783609109164246e+00
2.630000000000000000e+02 | 2.741925345463195995e+00
2.640000000000000000e+02 | 5.005162030009379315e+00
2.650000000000000000e+02 | 5.789934381903315774e+00
2.660000000000000000e+02 | 2.498088886619743043e+00
2.670000000000000000e+02 | 1.783187562476307164e+00
2.680000000000000000e+02 | 7.220207077327502887e-01
2.690000000000000000e+02 | 2.569343363306308525e+00
2.700000000000000000e+02 | 2.667390043734928273e+00
2.710000000000000000e+02 | 5.253583542801760764e-01
2.720000000000000000e+02 | 1.824585727456365936e+00
2.730000000000000000e+02 | 5.614993234392374077e+00
2.740000000000000000e+02 | 4.662478425754819966e+00
2.750000000000000000e+02 | 2.576909159741717303e+00
2.760000000000000000e+02 | 3.468789432512370929e+00
2.770000000000000000e+02 | 1.966330854847265774e+00
2.780000000000000000e+02 | 2.222117504712851854e+00
2.790000000000000000e+02 | 4.215027789166750694e+00
2.800000000000000000e+02 | 2.359138102332127396e+00
2.810000000000000000e+02 | 6.444391278127525879e-01
2.820000000000000000e+02 | 5.185002328575973429e+00
2.830000000000000000e+02 | 1.387291537607756808e+00
2.840000000000000000e+02 | 4.580206582861527487e+00
2.850000000000000000e+02 | 2.227389298818642782e+00
2.860000000000000000e+02 | 1.778513990317133420e+00
2.870000000000000000e+02 | 5.718086542769073688e+00
2.880000000000000000e+02 | 1.247725877987021059e+00
2.890000000000000000e+02 | 4.624909747590675302e+00
2.900000000000000000e+02 | 3.638590144901065138e+00
2.910000000000000000e+02 | 3.264393859644599161e+00
2.920000000000000000e+02 | 1.774791556262066194e+00
2.930000000000000000e+02 | 4.165738024157576547e+00
2.940000000000000000e+02 | 1.425427470879965242e-01
2.950000000000000000e+02 | 5.310278564522022293e+00
2.960000000000000000e+02 | 5.338793572158252232e+00
2.970000000000000000e+02 | 4.576173901072965400e+00
2.980000000000000000e+02 | 6.480861026150912529e-01
2.990000000000000000e+02 | 4.466600166930216886e+00
3.000000000000000000e+02 | 5.562596141437468944e+00
3.010000000000000000e+02 | 4.753294234946698893e+00
3.020000000000000000e+02 | 3.377229036225654735e+00
3.030000000000000000e+02 | 7.963643099638577638e-01
3.040000000000000000e+02 | 4.856634210552277509e+00
3.050000000000000000e+02 | 3.710616307933613633e+00
3.060000000000000000e+02 | 4.953699424052967260e+00
3.070000000000000000e+02 | 5.286737817377225923e+00
3.080000000000000000e+02 | 1.138262228844926671e+00
3.090000000000000000e+02 | 4.902163056840818101e+00
3.100000000000000000e+02 | 2.733024619938566158e+00
3.110000000000000000e+02 | 5.241975128692224928e+00
3.120000000000000000e+02 | 3.083967017565591995e+00
3.130000000000000000e+02 | 7.074143861205026695e-01
3.140000000000000000e+02 | 4.381785814899235021e-01
3.150000000000000000e+02 | 3.946702921318130386e-01
3.160000000000000000e+02 | 2.712689249236314382e+00
3.170000000000000000e+02 | 4.732921574104342888e-01
3.180000000000000000e+02 | 3.001197231590263304e+00
3.190000000000000000e+02 | 2.695106594386191823e-01
3.200000000000000000e+02 | 3.338612117594588202e+00
3.210000000000000000e+02 | 3.614396302293574337e+00
3.220000000000000000e+02 | 5.085945013480204224e+00
3.230000000000000000e+02 | 2.656313258833340907e+00
3.240000000000000000e+02 | 1.792103032236884497e+00
3.250000000000000000e+02 | 5.987167543795328228e+00
3.260000000000000000e+02 | 5.520391595141765251e+00
3.270000000000000000e+02 | 9.022776713085591815e-01
3.280000000000000000e+02 | 9.372064391801449013e-01
3.290000000000000000e+02 | 3.455819353962815477e+00
3.300000000000000000e+02 | 5.779426254616573999e+00
3.310000000000000000e+02 | 5.776106367387029650e+00
3.320000000000000000e+02 | 5.029105813090566812e+00
3.330000000000000000e+02 | 3.674637490816653251e+00
3.340000000000000000e+02 | 1.665244559302849314e+00
3.350000000000000000e+02 | 2.431971300229860411e-01
3.360000000000000000e+02 | 2.942790090901707067e+00
3.370000000000000000e+02 | 1.914476141513044904e+00
3.380000000000000000e+02 | 5.957671575618779691e+00
3.390000000000000000e+02 | 3.415799706460993512e-01
3.400000000000000000e+02 | 5.237664960736267972e+00
3.410000000000000000e+02 | 4.442641682667769487e+00
3.420000000000000000e+02 | 4.033463366033967823e+00
3.430000000000000000e+02 | 1.556876277945303144e+00
3.440000000000000000e+02 | 1.947389618117582710e+00
3.450000000000000000e+02 | 4.389911789569052480e+00
3.460000000000000000e+02 | 2.173580883883297510e+00
3.470000000000000000e+02 | 1.696735838117755746e+00
3.480000000000000000e+02 | 2.352558593758546479e+00
3.490000000000000000e+02 | 3.254459169010015529e-02
3.500000000000000000e+02 | 2.062387592863017538e+00
3.510000000000000000e+02 | 2.067186117738748496e+00
3.520000000000000000e+02 | 3.763068402895658693e+00
3.530000000000000000e+02 | 2.575251111680175065e+00
3.540000000000000000e+02 | 5.974401102702531219e+00
3.550000000000000000e+02 | 2.106263672512601826e+00
3.560000000000000000e+02 | 5.142924926961773835e+00
3.570000000000000000e+02 | 3.616917888854519703e+00
3.580000000000000000e+02 | 4.891735274034719083e+00
3.590000000000000000e+02 | 2.122507923011362596e+00
3.600000000000000000e+02 | 4.286680720785432719e+00
3.610000000000000000e+02 | 3.766080360387943582e+00
3.620000000000000000e+02 | 5.209011292290277595e-02
3.630000000000000000e+02 | 2.685687182744523671e+00
3.640000000000000000e+02 | 7.283351680243015380e-01
3.650000000000000000e+02 | 1.187882221463704369e+00
3.660000000000000000e+02 | 5.318458006333091070e-01
3.670000000000000000e+02 | 2.148239646454737972e+00
3.680000000000000000e+02 | 5.059782410658887564e+00
3.690000000000000000e+02 | 3.658334111266000388e+00
3.700000000000000000e+02 | 2.390775843146816459e+00
3.710000000000000000e+02 | 5.693599870276742081e-01
3.720000000000000000e+02 | 1.720381422864805998e+00
3.730000000000000000e+02 | 2.513400460114403323e+00
3.740000000000000000e+02 | 1.804878798243561011e+00
3.750000000000000000e+02 | 1.141566645912369005e+00
3.760000000000000000e+02 | 2.534377984180042898e+00
3.770000000000000000e+02 | 2.075905167160512210e+00
3.780000000000000000e+02 | 2.081906178490907422e+00
3.790000000000000000e+02 | 5.770121595913033197e+00
3.800000000000000000e+02 | 1.042271988814015504e+00
3.810000000000000000e+02 | 4.648963032502613224e+00
3.820000000000000000e+02 | 2.439206489657788079e+00
3.830000000000000000e+02 | 3.191432479505746045e+00
3.840000000000000000e+02 | 5.916431990443906663e-01
3.850000000000000000e+02 | 2.010568786226563542e+00
3.860000000000000000e+02 | 4.982541117079458459e+00
3.870000000000000000e+02 | 4.944273388559048854e+00
3.880000000000000000e+02 | 1.834532121841599750e+00
3.890000000000000000e+02 | 5.076133019196036322e-01
3.900000000000000000e+02 | 1.523933645702471695e+00
3.910000000000000000e+02 | 2.143633482542288693e+00
3.920000000000000000e+02 | 5.533922380520682083e+00
3.930000000000000000e+02 | 1.522879146690771401e+00
3.940000000000000000e+02 | 4.111687322197582262e+00
3.950000000000000000e+02 | 5.257186833530452574e+00
3.960000000000000000e+02 | 5.129952916601493662e+00
3.970000000000000000e+02 | 5.926838188775329641e+00
3.980000000000000000e+02 | 2.823616306636082651e+00
3.990000000000000000e+02 | 1.568714552041289734e+00
4.000000000000000000e+02 | 3.124646301675231719e+00
4.010000000000000000e+02 | 2.405828114350742286e+00
4.020000000000000000e+02 | 2.167392145114973356e+00
4.030000000000000000e+02 | 4.230588413398757908e+00
4.040000000000000000e+02 | 5.023148153163264240e+00
4.050000000000000000e+02 | 4.340074924359679898e+00
4.060000000000000000e+02 | 2.637895231355393388e+00
4.070000000000000000e+02 | 5.939559885009686013e+00
4.080000000000000000e+02 | 5.224521365472405421e-01
4.090000000000000000e+02 | 4.725209544474692436e+00
4.100000000000000000e+02 | 4.725314656453223350e-01
4.110000000000000000e+02 | 3.870373223596725865e-01
4.120000000000000000e+02 | 2.033573504467731219e+00
4.130000000000000000e+02 | 2.670879430480988859e+00
4.140000000000000000e+02 | 1.747821161523973599e+00
4.150000000000000000e+02 | 3.394956151812349443e+00
4.160000000000000000e+02 | 3.090622924318751075e+00
4.170000000000000000e+02 | 4.957324167093624112e+00
4.180000000000000000e+02 | 5.896031070330328916e+00
4.190000000000000000e+02 | 3.830611515770679709e+00
4.200000000000000000e+02 | 2.582994267713024872e+00
4.210000000000000000e+02 | 3.591257038903847842e+00
4.220000000000000000e+02 | 5.519151691036933371e+00
4.230000000000000000e+02 | 2.091895818230034898e+00
4.240000000000000000e+02 | 3.010087919076463336e+00
4.250000000000000000e+02 | 2.531889262525996998e+00
4.260000000000000000e+02 | 1.411609099798749600e+00
4.270000000000000000e+02 | 3.465949879458802396e+00
4.280000000000000000e+02 | 2.646868113610301165e-02
4.290000000000000000e+02 | 5.806474798308730811e+00
4.300000000000000000e+02 | 3.190961204371463023e+00
4.310000000000000000e+02 | 7.672456568611587535e-01
4.320000000000000000e+02 | 5.333431510950646270e+00
4.330000000000000000e+02 | 3.822566729118039408e+00
4.340000000000000000e+02 | 5.236624842124962598e+00
4.350000000000000000e+02 | 4.523586017962863082e+00
4.360000000000000000e+02 | 2.201663001142537102e+00
4.370000000000000000e+02 | 6.470389211534315343e-01
4.380000000000000000e+02 | 3.817280641019384912e+00
4.390000000000000000e+02 | 1.626133075845873632e+00
4.400000000000000000e+02 | 1.377881407917146639e+00
4.410000000000000000e+02 | 2.684195718937989028e+00
4.420000000000000000e+02 | 4.451139892846279089e+00
4.430000000000000000e+02 | 4.896254464735783962e+00
4.440000000000000000e+02 | 2.696743018469657915e+00
4.450000000000000000e+02 | 4.748676072168073858e+00
4.460000000000000000e+02 | 2.821608281870001456e+00
4.470000000000000000e+02 | 2.343685566470737225e+00
4.480000000000000000e+02 | 9.956619777407684779e-01
4.490000000000000000e+02 | 1.579349405139079732e+00
4.500000000000000000e+02 | 1.247183569864389829e+00
4.510000000000000000e+02 | 4.418949053147008144e+00
4.520000000000000000e+02 | 2.922231603508053333e+00
4.530000000000000000e+02 | 2.056446993484396746e+00
4.540000000000000000e+02 | 2.324997712367456337e+00
4.550000000000000000e+02 | 5.906620547482255290e+00
4.560000000000000000e+02 | 3.871286266555515887e-01
4.570000000000000000e+02 | 5.398844007971504766e+00
4.580000000000000000e+02 | 1.093827252396793126e+00
4.590000000000000000e+02 | 3.062005580880741373e+00
4.600000000000000000e+02 | 4.944329277333984862e+00
4.610000000000000000e+02 | 5.366626454215859710e+00
4.620000000000000000e+02 | 5.464399586141379217e+00
4.630000000000000000e+02 | 7.377248113844707689e-01
4.640000000000000000e+02 | 1.973378476163419881e+00
4.650000000000000000e+02 | 1.231937758687916551e+00
4.660000000000000000e+02 | 3.961368506364804976e+00
4.670000000000000000e+02 | 1.861112338323414050e+00
4.680000000000000000e+02 | 1.447653623904791020e+00
4.690000000000000000e+02 | 2.338922841261714680e-01
4.700000000000000000e+02 | 4.411916613381666963e+00
4.710000000000000000e+02 | 5.565754633981748967e+00
4.720000000000000000e+02 | 4.979383128564700556e+00
4.730000000000000000e+02 | 5.082128366699266486e+00
4.740000000000000000e+02 | 3.782347520538716701e+00
4.750000000000000000e+02 | 1.576486990704200064e+00
4.760000000000000000e+02 | 5.107615415711377338e+00
4.770000000000000000e+02 | 4.874934136157019537e+00
4.780000000000000000e+02 | 2.842197611807948388e+00
4.790000000000000000e+02 | 4.709169746220535302e+00
4.800000000000000000e+02 | 6.183453185315121559e+00
4.810000000000000000e+02 | 6.439360423183172699e+00
4.820000000000000000e+02 | 8.315477622424605642e+00
4.830000000000000000e+02 | 8.417154130361140574e+00
4.840000000000000000e+02 | 5.920348014725860253e+00
4.850000000000000000e+02 | 1.021894817799963917e+01
4.860000000000000000e+02 | 8.280207994645220282e+00
4.870000000000000000e+02 | 7.724094010042080072e+00
4.880000000000000000e+02 | 1.311691074582103411e+01
4.890000000000000000e+02 | 1.461132061714699226e+01
4.900000000000000000e+02 | 1.368265544423348778e+01
4.910000000000000000e+02 | 1.480382814618658749e+01
4.920000000000000000e+02 | 1.838508599699729373e+01
4.930000000000000000e+02 | 2.359153165661813034e+01
4.940000000000000000e+02 | 2.630885917588804901e+01
4.950000000000000000e+02 | 2.799605459819472841e+01
4.960000000000000000e+02 | 3.234412845150508531e+01
4.970000000000000000e+02 | 3.700039223718724912e+01
4.980000000000000000e+02 | 4.207153172757544013e+01
4.990000000000000000e+02 | 4.445315026495893562e+01
5.000000000000000000e+02 | 4.511571328101185685e+01
5.010000000000000000e+02 | 5.036032134533675020e+01
5.020000000000000000e+02 | 5.741092909624090623e+01
5.030000000000000000e+02 | 5.831680269577723408e+01
5.040000000000000000e+02 | 6.381813914675058186e+01
5.050000000000000000e+02 | 6.868240084418077629e+01
5.060000000000000000e+02 | 6.864174880201267115e+01
5.070000000000000000e+02 | 7.187397420550077243e+01
5.080000000000000000e+02 | 7.328998430514580775e+01
5.090000000000000000e+02 | 7.422799814136017460e+01
5.100000000000000000e+02 | 8.104166840449646259e+01
5.110000000000000000e+02 | 8.074973608060783192e+01
5.120000000000000000e+02 | 7.939811327116233031e+01
5.130000000000000000e+02 | 8.072161691435375985e+01
5.140000000000000000e+02 | 8.059066994150026630e+01
5.150000000000000000e+02 | 8.719853285147868860e+01
5.160000000000000000e+02 | 8.439121970495851599e+01
5.170000000000000000e+02 | 8.695157218869333349e+01
5.180000000000000000e+02 | 8.730702010505433464e+01
5.190000000000000000e+02 | 8.544904105872753064e+01
5.200000000000000000e+02 | 8.703218302531253414e+01
5.210000000000000000e+02 | 8.610363031001757861e+01
5.220000000000000000e+02 | 8.558652422169230078e+01
5.230000000000000000e+02 | 8.703143785322269821e+01
5.240000000000000000e+02 | 8.973725800309198064e+01
5.250000000000000000e+02 | 8.567718300127731368e+01
5.260000000000000000e+02 | 8.749668526879123931e+01
5.270000000000000000e+02 | 8.812700658331210946e+01
5.280000000000000000e+02 | 8.814943399233007426e+01
5.290000000000000000e+02 | 8.717487025524879130e+01
5.300000000000000000e+02 | 9.016321325606764958e+01
5.310000000000000000e+02 | 8.505438136721312503e+01
5.320000000000000000e+02 | 8.803537191214314817e+01
5.330000000000000000e+02 | 8.988238879899404310e+01
5.340000000000000000e+02 | 8.796141769377359765e+01
5.350000000000000000e+02 | 8.616348603115635285e+01
5.360000000000000000e+02 | 8.939000723135259818e+01
