14220	2672
14280	2751
14340	2740
14400	2735
14460	2705
14520	2724
14580	2717
14640	2737
14700	2704
14760	2704
14820	2704
14880	2691
14940	2683
15000	2750
15060	2678
15120	2711
15180	2714
15240	2717
15300	2717
15360	2718
15420	2672
15480	2734
15540	2701
15600	2718
15660	2717
15720	2675
15780	2701
15840	2714
15900	2706
15960	2721
16020	2726
16080	2753
16140	2718
16200	2723
16260	2720
16320	2723
16380	2762
16440	2723
16500	2746
16560	2737
16620	2717
16680	2714
16740	2704
16800	2736
16860	2722
16920	2755
16980	2750
17040	2691
17100	2734
17160	2688
17220	2707
17280	2679
17340	2697
17400	2667
17460	2735
17520	2671
17580	2707
17640	2704
17700	2705
17760	2695
17820	2722
17880	2695
17940	2706
18000	2695
18060	2717
18120	2741
18180	2706
18240	2697
18300	2736
18360	2717
18420	2738
18480	2717
18540	2713
18600	2750
18660	2704
18720	2688
18780	2711
18840	2695
18900	2688
18960	2694
19020	2699
19080	2721
19140	2703
19200	2672
19260	2680
19320	2715
19380	2699
19440	2694
19500	2701
19560	2674
19620	2710
19680	2694
19740	2707
19800	2689
19860	2686
19920	2645
19980	2719
20040	2685
20100	2710
20160	2683
20220	2707
20280	2659
20340	2729
20400	2719
20460	2709
20520	2654
20580	2733
20640	2699
20700	2667
20760	2687
20820	2704
20880	2666
20940	2700
21000	2687
21060	2704
21120	2668
21180	2685
21240	2675
21300	2704
21360	2661
21420	2699
21480	2667
21540	2672
21600	2654
21660	2715
21720	2679
21780	2694
21840	2682
21900	2714
21960	2672
22020	2662
22080	2655
22140	2682
22200	2674
22260	2675
22320	2673
22380	2737
22440	2654
22500	2696
22560	2650
22620	2679
22680	2659
22740	2655
22800	2640
22860	2677
22920	2663
22980	2691
23040	2646
23100	2677
23160	2640
23220	2643
23280	2703
23340	2699
23400	2663
23460	2691
23520	2667
23580	2672
23640	2651
23700	2662
23760	2651
23820	2688
23880	2667
23940	2683
24000	2672
24060	2685
24120	2624
24180	2705
24240	2613
24300	2679
24360	2659
24420	2679
24480	2607
24540	2695
24600	2643
24660	2692
24720	2667
24780	2656
24840	2653
24900	2678
24960	2658
25020	2697
25080	2646
25140	2704
25200	2642
25260	2670
25320	2599
25380	2685
25440	2654
25500	2707
25560	2647
25620	2689
25680	2663
25740	2671
25800	2641
25860	2662
25920	2634
25980	2681
26040	2626
26100	2674
26160	2626
26220	2672
26280	2651
26340	2674
26400	2650
26460	2672
26520	2653
26580	2647
26640	2639
26700	2628
26760	2652
26820	2670
26880	2654
26940	2679
27000	2595
27060	2681
27120	2655
27180	2673
27240	2635
27300	2653
27360	2679
27420	2673
27480	2635
27540	2650
27600	2641
27660	2662
27720	2608
27780	2670
27840	2643
27900	2642
27960	2626
28020	2726
28080	2635
28140	2642
28200	2576
28260	2641
28320	2612
28380	2651
28440	2673
28500	2654
28560	2624
28620	2661
28680	2624
28740	2640
28800	2623
28860	2655
28920	2625
28980	2643
29040	2573
29100	2625
29160	2614
29220	2639
29280	2608
29340	2655
29400	2647
29460	2634
29520	2617
29580	2643
29640	2623
29700	2624
29760	2651
29820	2623
29880	2617
29940	2639
30000	2627
30060	2677
30120	2599
30180	2648
30240	2624
30300	2644
30360	2608
30420	2634
30480	2585
30540	2629
30600	2602
30660	2643
30720	2603
30780	2625
30840	2618
30900	2640
30960	2599
31020	2640
31080	2597
31140	2640
31200	2624
31260	2620
31320	2608
31380	2576
31440	2611
31500	2610
31560	2554
31620	2595
31680	2587
31740	2635
31800	2593
31860	2624
31920	2595
31980	2638
32040	2640
32100	2607
32160	2599
32220	2644
32280	2597
32340	2653
32400	2581
32460	2636
32520	2576
32580	2608
32640	2591
32700	2626
32760	2577
32820	2631
32880	2607
32940	2665
33000	2593
33060	2591
33120	2573
33180	2663
33240	2599
33300	2611
33360	2567
33420	2621
33480	2543
33540	2621
33600	2624
33660	2625
33720	2535
33780	2640
33840	2599
33900	2610
33960	2589
34020	2576
34080	2573
34140	2583
34200	2591
34260	2586
34320	2608
34380	2575
34440	2566
34500	2573
34560	2577
34620	2571
34680	2598
34740	2587
34800	2631
34860	2574
34920	2571
34980	2599
35040	2556
35100	2567
35160	2592
35220	2607
35280	2556
35340	2553
35400	2517
35460	2544
35520	2592
35580	2603
35640	2545
35700	2544
35760	2608
35820	2571
35880	2585
35940	2558
36000	2624
36060	2531
36120	2546
36180	2551
36240	2521
36300	2542
36360	2576
36420	2559
36480	2570
36540	2549
36600	2605
36660	2550
36720	2554
36780	2534
36840	2559
36900	2570
36960	2544
37020	2556
37080	2579
37140	2559
37200	2559
37260	2543
37320	2546
37380	2510
37440	2550
37500	2550
37560	2512
37620	2555
37680	2547
37740	2514
37800	2549
37860	2555
37920	2510
37980	2555
38040	2538
38100	2582
38160	2498
38220	2492
38280	2527
38340	2541
38400	2523
38460	2524
38520	2522
38580	2544
38640	2512
38700	2512
38760	2547
38820	2512
38880	2520
38940	2491
39000	2559
39060	2492
39120	2535
39180	2533
39240	2514
39300	2490
39360	2571
39420	2541
39480	2512
39540	2495
39600	2514
39660	2568
39720	2543
39780	2487
39840	2523
39900	2459
39960	2482
40020	2501
40080	2544
40140	2467
40200	2503
40260	2501
40320	2501
40380	2493
40440	2496
40500	2480
40560	2517
40620	2529
40680	2485
40740	2491
40800	2558
40860	2473
40920	2489
40980	2491
41040	2492
41100	2469
41160	2491
41220	2497
41280	2490
41340	2465
41400	2510
41460	2465
41520	2485
41580	2461
41640	2437
41700	2448
41760	2467
41820	2489
41880	2464
41940	2448
42000	2479
42060	2495
42120	2490
42180	2496
42240	2512
42300	2474
42360	2471
42420	2469
42480	2448
42540	2450
42600	2479
42660	2436
42720	2448
42780	2419
42840	2466
42900	2447
42960	2471
43020	2442
43080	2465
43140	2418
43200	2437
43260	2470
43320	2485
43380	2438
43440	2441
43500	2460
43560	2458
43620	2450
43680	2448
43740	2459
43800	2447
43860	2416
43920	2430
43980	2396
44040	2448
44100	2449
44160	2443
44220	2413
44280	2416
44340	2384
44400	2410
44460	2402
44520	2416
44580	2415
44640	2430
44700	2391
44760	2365
44820	2419
44880	2405
44940	2402
45000	2339
45060	2390
45120	2415
45180	2416
45240	2410
45300	2389
45360	2407
45420	2389
45480	2384
45540	2395
45600	2415
45660	2411
45720	2402
45780	2372
45840	2411
45900	2407
45960	2400
46020	2405
46080	2375
46140	2365
46200	2378
46260	2371
46320	2353
46380	2391
46440	2369
46500	2400
46560	2347
46620	2371
46680	2414
46740	2382
46800	2384
46860	2333
46920	2365
46980	2352
47040	2325
47100	2366
47160	2320
47220	2349
47280	2363
47340	2367
47400	2320
47460	2349
47520	2346
47580	2297
47640	2355
47700	2352
47760	2311
47820	2374
47880	2359
47940	2347
48000	2334
48060	2307
48120	2363
48180	2369
48240	2334
48300	2322
48360	2315
48420	2283
48480	2334
48540	2286
48600	2288
48660	2331
48720	2310
48780	2288
48840	2347
48900	2337
48960	2325
49020	2304
49080	2302
49140	2293
49200	2330
49260	2320
49320	2305
49380	2300
49440	2317
49500	2267
49560	2295
49620	2297
49680	2285
49740	2303
49800	2243
49860	2235
49920	2307
49980	2257
50040	2281
50100	2259
50160	2242
50220	2288
50280	2254
50340	2275
50400	2214
50460	2284
50520	2262
50580	2288
50640	2310
50700	2308
50760	2205
50820	2281
50880	2246
50940	2256
51000	2241
51060	2301
51120	1955
51180	2239
51240	2246
51300	2309
51360	2225
51420	2228
51480	2205
51540	2266
51600	2135
51660	2237
51720	2199
51780	2256
51840	2165
51900	2224
51960	2224
52020	2203
52080	2192
52140	2209
52200	2213
52260	2223
52320	2194
52380	2142
52440	2173
52500	2240
52560	2192
52620	2224
52680	2161
52740	2211
52800	2145
52860	2224
52920	2191
52980	2241
53040	2160
53100	2199
53160	2163
53220	2123
53280	2178
53340	2145
53400	2186
53460	2189
53520	2155
53580	2199
53640	2189
53700	2160
53760	2110
53820	2112
53880	2126
53940	2139
54000	2172
54060	2172
54120	2121
54180	2083
54240	2147
54300	2155
54360	2093
54420	2159
54480	2128
54540	2131
54600	2112
54660	2165
54720	2121
54780	2125
54840	2092
54900	2185
54960	2058
55020	2139
55080	2075
55140	2086
55200	2097
55260	2073
55320	2065
55380	2107
55440	2090
55500	2114
55560	2068
55620	2131
55680	1995
55740	2075
55800	2056
55860	2107
55920	2077
55980	2055
56040	1982
56100	2064
56160	2012
56220	2082
56280	2035
56340	2097
56400	2039
56460	2047
56520	2000
56580	2064
56640	1968
56700	2032
56760	1997
56820	2010
56880	2000
56940	2032
57000	2022
57060	1974
57120	2000
57180	1980
57240	2063
57300	2033
57360	1982
57420	2013
57480	1966
57540	1955
57600	1968
57660	2011
57720	1987
57780	1988
57840	1934
57900	2019
57960	1946
58020	1952
58080	1951
58140	1982
58200	1958
58260	2054
58320	1929
58380	1966
58440	1918
58500	1991
58560	1879
58620	1986
58680	1871
58740	1881
58800	1936
58860	1921
58920	1950
58980	1927
59040	1894
59100	1946
59160	1903
59220	1893
59280	1888
59340	1866
59400	1850
59460	1934
59520	1902
59580	1893
59640	1935
59700	1895
59760	1845
59820	1911
59880	1867
59940	1845
60000	1819
60060	1894
60120	1825
60180	1889
60240	1862
60300	1887
60360	1838
60420	1875
60480	1855
60540	1842
60600	1840
60660	1853
60720	1893
60780	1842
60840	1872
60900	1840
60960	1818
61020	1815
61080	1794
61140	1863
61200	1859
61260	1883
61320	1819
61380	1838
61440	1795
61500	1836
61560	1791
61620	1778
61680	1767
61740	1782
61800	1750
61860	1808
61920	1815
61980	1787
62040	1757
62100	1794
62160	1758
62220	1782
62280	1739
62340	1809
62400	1728
62460	1747
62520	1734
62580	1735
62640	1740
62700	1763
62760	1757
62820	1766
62880	1707
62940	1789
63000	1737
63060	1678
63120	1710
63180	1722
63240	1648
63300	1762
63360	1663
63420	1697
63480	1659
63540	1692
63600	1648
63660	1680
63720	1659
63780	1675
63840	1631
63900	1687
63960	1676
64020	1652
64080	1712
64140	1714
64200	1669
64260	1687
64320	1655
64380	1671
64440	1623
64500	1674
64560	1600
64620	1605
64680	1621
64740	1607
64800	1616
64860	1661
64920	1598
64980	1691
65040	1610
65100	1587
65160	1627
65220	1625
65280	1587
65340	1627
65400	1612
65460	1635
65520	1584
65580	1609
65640	1584
65700	1592
65760	1575
65820	1587
65880	1565
65940	1584
66000	1526
66060	1573
66120	1582
66180	1566
66240	1533
66300	1593
66360	1527
66420	1557
66480	1514
66540	1499
66600	1531
66660	1574
66720	1497
66780	1584
66840	1505
66900	1498
66960	1477
67020	1525
67080	1505
67140	1559
67200	1515
67260	1483
67320	1509
67380	1519
67440	1465
67500	1456
67560	1459
67620	1487
67680	1488
67740	1456
67800	1473
67860	1475
67920	1410
67980	1517
68040	1405
68100	1441
68160	1431
68220	1457
68280	1472
68340	1466
68400	1394
68460	1456
68520	1419
68580	1457
68640	1452
68700	1429
68760	1381
68820	1387
68880	1439
68940	1363
69000	1472
69060	1431
69120	1383
69180	1378
69240	1403
69300	1405
69360	1421
69420	1350
69480	1397
69540	1391
69600	1360
69660	1333
69720	1381
69780	1398
69840	1403
69900	1386
69960	1328
70020	1335
70080	1362
70140	1366
70200	1393
70260	1357
70320	1351
70380	1382
70440	1341
70500	1324
70560	1342
70620	1286
70680	1338
70740	1327
70800	1328
70860	1318
70920	1317
70980	1329
71040	1348
71100	1333
71160	1292
71220	1347
71280	1310
71340	1281
71400	1301
71460	1322
71520	1330
71580	1319
71640	1319
71700	1299
71760	1285
71820	1266
71880	1285
71940	1344
72000	1328
72060	1314
72120	1239
72180	1312
72240	1269
72300	1279
72360	1314
72420	1291
72480	1281
72540	1216
72600	1290
72660	1317
72720	1273
72780	1275
72840	1258
72900	1231
72960	1278
73020	1268
73080	1234
73140	1232
73200	1218
73260	1245
73320	1204
73380	1218
73440	1232
73500	1250
73560	1224
73620	1191
73680	1227
73740	1280
73800	1171
73860	1229
73920	1199
73980	1232
74040	1241
74100	1207
74160	1206
74220	1202
74280	1197
74340	1190
74400	1245
74460	1163
74520	1161
74580	1200
74640	1216
74700	1170
74760	1231
74820	1181
74880	1184
74940	1181
75000	1139
75060	1137
75120	1190
75180	1179
75240	1154
75300	1118
75360	1123
75420	1166
75480	1166
75540	1140
75600	1154
75660	1168
75720	1150
75780	1127
75840	1136
75900	1163
75960	1139
76020	1099
76080	1109
76140	1101
76200	1134
76260	1114
76320	1134
76380	1089
76440	1124
76500	1136
76560	1145
76620	1132
76680	1111
76740	1105
76800	1097
76860	1115
76920	1130
76980	1104
77040	1105
77100	1083
77160	1104
77220	1090
77280	1104
77340	1122
77400	1101
77460	1069
77520	1075
77580	1070
77640	1091
77700	1079
77760	1072
77820	1083
77880	1075
77940	1120
78000	1074
78060	1057
78120	1059
78180	1063
78240	1067
78300	1047
78360	1067
78420	1035
78480	1067
78540	1044
78600	1086
78660	1046
78720	1039
78780	1016
78840	1008
78900	1003
78960	1003
79020	971
79080	1017
79140	1063
79200	990
79260	1008
79320	1041
79380	976
79440	1035
79500	985
79560	976
79620	993
79680	983
79740	976
79800	1040
79860	995
79920	975
79980	973
80040	983
80100	925
80160	976
80220	956
80280	944
80340	930
80400	946
80460	966
80520	927
80580	921
80640	965
80700	944
80760	939
80820	969
80880	941
80940	960
81000	896
81060	924
81120	878
81180	926
81240	916
81300	927
81360	926
81420	850
81480	884
81540	890
81600	879
81660	899
81720	895
81780	848
81840	906
81900	876
81960	889
82020	862
82080	863
82140	848
82200	896
82260	902
82320	886
82380	842
82440	862
82500	848
82560	827
82620	847
82680	877
82740	837
82800	863
82860	807
82920	815
82980	851
83040	851
83100	795
83160	816
83220	816
83280	810
83340	830
83400	837
83460	771
83520	835
83580	794
83640	797
83700	786
83760	827
83820	757
83880	781
83940	784
84000	800
84060	833
84120	768
84180	785
84240	755
84300	799
84360	774
84420	735
84480	775
84540	769
84600	800
84660	751
84720	740
84780	768
84840	736
84900	757
84960	766
85020	797
85080	682
85140	739
85200	701
85260	752
85320	733
85380	728
85440	703
85500	700
85560	727
85620	715
85680	707
85740	733
85800	708
85860	719
85920	688
85980	732
86040	730
86100	726
86160	751
86220	732
86280	687
86340	710
86400	701
86460	719
86520	661
86580	717
86640	693
86700	703
86760	662
86820	689
86880	685
86940	681
87000	654
87060	674
87120	663
87180	703
87240	655
87300	662
87360	661
87420	669
87480	653
87540	688
87600	653
87660	637
87720	665
87780	640
87840	647
87900	643
87960	595
88020	624
88080	622
88140	639
88200	614
88260	643
88320	626
88380	649
88440	602
88500	643
88560	629
88620	635
88680	599
88740	605
88800	619
88860	640
88920	626
88980	634
89040	619
89100	586
89160	581
89220	592
89280	611
89340	623
89400	593
89460	631
89520	625
89580	587
89640	589
89700	563
89760	582
89820	624
89880	587
89940	577
90000	555
90060	590
90120	563
90180	574
90240	560
90300	595
90360	541
90420	580
90480	570
90540	559
90600	566
90660	528
90720	496
90780	560
90840	563
90900	546
90960	571
91020	590
91080	570
91140	553
91200	529
91260	544
91320	525
91380	549
91440	528
91500	543
91560	544
91620	522
91680	526
91740	533
91800	517
91860	522
91920	493
91980	475
92040	525
92100	494
92160	468
92220	497
92280	507
92340	531
92400	531
92460	524
92520	499
92580	530
92640	485
92700	531
92760	513
92820	545
92880	497
92940	502
93000	531
93060	502
93120	489
93180	466
93240	495
93300	496
93360	462
93420	441
93480	528
93540	503
93600	462
93660	478
93720	481
93780	497
93840	448
93900	464
93960	427
94020	485
94080	491
94140	466
94200	406
94260	475
94320	419
94380	458
94440	432
94500	462
94560	425
94620	489
94680	386
94740	434
94800	448
94860	422
94920	446
94980	458
95040	432
95100	446
95160	390
95220	466
95280	384
95340	461
95400	401
95460	464
95520	384
95580	426
95640	401
95700	387
95760	395
95820	464
95880	419
95940	416
96000	384
96060	400
96120	384
96180	423
96240	384
96300	419
96360	384
96420	417
96480	384
96540	403
96600	384
96660	377
96720	384
96780	432
96840	320
96900	400
96960	320
97020	386
97080	384
97140	393
97200	384
97260	389
97320	384
97380	374
97440	384
97500	390
97560	336
97620	432
97680	330
97740	369
97800	336
97860	368
97920	384
97980	387
98040	320
98100	359
98160	330
98220	347
98280	320
98340	367
98400	320
98460	368
98520	320
98580	400
98640	320
98700	365
98760	290
98820	355
98880	320
98940	338
99000	320
99060	343
99120	320
99180	365
99240	320
99300	321
99360	325
99420	337
99480	320
99540	343
99600	320
99660	350
99720	320
99780	320
99840	256
99900	321
99960	256
100020	306
100080	256
100140	320
100200	256
100260	289
100320	256
100380	313
100440	288
100500	336
100560	256
100620	308
100680	256
100740	327
100800	256
100860	305
100920	256
100980	296
101040	256
101100	273
101160	288
101220	282
101280	288
101340	266
101400	256
101460	273
101520	192
101580	287
101640	256
101700	291
101760	256
101820	231
101880	128
101940	227
102000	256
102060	254
102120	192
102180	267
102240	224
102300	243
102360	256
102420	256
102480	226
102540	258
102600	225
102660	240
102720	240
102780	226
102840	222
102900	218
102960	235
103020	218
103080	272
103140	220
103200	239
103260	251
103320	239
103380	218
103440	235
103500	222
103560	265
103620	228
103680	233
103740	214
103800	192
103860	293
103920	236
103980	228
104040	233
104100	188
104160	266
104220	226
104280	208
104340	237
104400	240
104460	195
104520	243
104580	208
104640	230
104700	276
104760	224
104820	229
104880	214
104940	259
105000	221
105060	186
105120	223
105180	256
105240	224
105300	225
105360	204
105420	210
105480	225
105540	227
105600	240
105660	226
105720	221
105780	211
105840	208
105900	221
105960	208
106020	208
106080	220
106140	211
106200	234
106260	211
106320	269
106380	224
106440	227
106500	208
106560	226
106620	257
106680	208
106740	229
106800	201
106860	270
106920	213
106980	241
107040	228
107100	179
107160	218
107220	201
107280	220
107340	209
107400	233
107460	284
107520	219
107580	208
107640	208
107700	205
107760	206
107820	212
107880	206
107940	193
108000	210
108060	198
108120	203
108180	225
108240	197
108300	202
108360	181
108420	208
108480	206
108540	208
108600	202
108660	221
108720	221
108780	208
108840	186
108900	218
108960	208
109020	205
109080	192
109140	209
109200	155
109260	194
109320	197
109380	217
109440	223
109500	219
109560	211
109620	240
109680	192
109740	221
109800	227
109860	217
109920	270
109980	208
110040	235
110100	231
110160	216
110220	238
110280	226
110340	217
110400	234
110460	198
110520	241
110580	196
110640	221
110700	223
110760	241
110820	219
110880	210
110940	207
111000	217
111060	208
111120	213
111180	207
111240	241
111300	211
111360	213
111420	178
111480	176
111540	218
111600	207
111660	240
111720	192
111780	196
111840	246
111900	194
111960	213
112020	199
112080	240
112140	196
112200	218
112260	212
112320	228
112380	177
112440	289
112500	254
112560	203
112620	211
112680	226
112740	210
112800	223
112860	208
112920	256
112980	211
113040	191
113100	215
113160	225
113220	223
113280	204
113340	214
113400	201
113460	217
113520	206
113580	224
113640	272
113700	199
113760	216
113820	223
113880	222
113940	225
114000	222
114060	209
114120	251
114180	224
114240	183
114300	209
114360	168
114420	210
114480	178
114540	224
114600	217
114660	219
114720	206
114780	219
114840	194
114900	215
114960	236
115020	208
115080	205
115140	189
115200	217
115260	221
115320	272
115380	222
115440	223
115500	220
115560	219
115620	226
115680	202
115740	221
115800	219
115860	208
115920	224
115980	193
116040	224
116100	209
116160	220
116220	230
116280	233
116340	219
116400	235
116460	221
116520	239
116580	199
116640	240
116700	224
116760	176
116820	214
116880	226
116940	238
117000	191
117060	227
117120	208
117180	209
117240	209
117300	231
117360	218
117420	207
117480	243
117540	208
117600	234
117660	206
117720	222
117780	215
117840	221
117900	190
117960	191
118020	220
118080	217
118140	239
118200	213
118260	211
118320	182
118380	206
118440	219
118500	233
118560	227
118620	214
118680	229
118740	208
118800	215
118860	249
118920	217
118980	224
119040	225
119100	240
119160	239
119220	256
119280	249
119340	267
119400	240
119460	235
119520	57
119580	238
119640	192
119700	229
119760	128
119820	234
119880	128
119940	223
120000	192
120060	231
120120	192
120180	236
120240	192
120300	211
120360	192
120420	226
120480	192
120540	209
120600	192
120660	207
120720	192
120780	246
120840	256
120900	257
120960	192
121020	227
121080	128
121140	225
121200	224
121260	228
121320	256
121380	243
121440	192
121500	240
121560	192
121620	240
121680	192
121740	230
121800	192
121860	241
121920	192
121980	240
122040	192
122100	238
122160	192
122220	247
122280	192
122340	270
122400	192
122460	234
122520	128
122580	246
122640	224
122700	225
122760	192
122820	240
122880	192
122940	257
123000	224
123060	213
123120	224
123180	235
123240	192
123300	231
123360	192
123420	224
123480	256
123540	235
123600	192
123660	233
123720	192
123780	254
123840	256
123900	240
123960	192
124020	240
124080	192
124140	256
124200	192
124260	228
124320	224
124380	190
124440	224
124500	235
124560	224
124620	243
124680	192
124740	251
124800	192
124860	243
124920	192
124980	238
125040	256
125100	240
125160	224
125220	202
125280	192
125340	243
125400	256
125460	227
125520	192
125580	278
125640	192
125700	261
125760	192
125820	240
125880	128
125940	272
126000	192
126060	237
126120	256
126180	240
126240	256
126300	246
126360	256
126420	243
126480	192
126540	241
126600	224
126660	250
126720	128
126780	264
126840	256
126900	226
126960	192
127020	249
127080	128
127140	256
127200	224
127260	240
127320	192
127380	254
127440	192
127500	241
127560	224
127620	240
127680	128
127740	230
127800	224
127860	239
127920	192
127980	231
128040	192
128100	249
128160	192
128220	255
128280	256
128340	259
128400	192
128460	244
128520	192
128580	240
128640	192
128700	262
128760	256
128820	249
128880	256
128940	259
129000	256
129060	249
129120	192
129180	218
129240	256
129300	222
129360	256
129420	237
129480	256
129540	244
129600	256
129660	253
129720	128
129780	259
129840	192
129900	262
129960	256
130020	278
130080	192
130140	241
130200	192
130260	257
130320	256
130380	245
130440	192
130500	251
130560	128
130620	250
130680	128
130740	277
130800	256
130860	299
130920	192
130980	240
131040	256
131100	235
131160	256
131220	260
131280	224
131340	251
131400	128
131460	267
131520	192
131580	270
131640	192
131700	251
131760	192
131820	262
131880	192
131940	272
132000	256
132060	258
132120	256
132180	266
132240	192
132300	281
132360	256
132420	224
132480	256
132540	251
132600	128
132660	262
132720	192
132780	271
132840	256
132900	240
132960	256
133020	247
133080	192
133140	260
133200	192
133260	263
133320	256
133380	263
133440	256
133500	261
133560	192
133620	235
133680	192
133740	244
133800	256
133860	259
133920	192
133980	262
134040	256
134100	258
134160	256
134220	249
134280	256
134340	262
134400	224
134460	252
134520	192
134580	266
134640	224
134700	271
134760	128
134820	293
134880	256
134940	272
135000	256
135060	255
135120	256
135180	292
135240	256
135300	301
135360	192
135420	245
135480	192
135540	272
135600	128
135660	267
135720	192
135780	256
135840	256
135900	253
135960	256
136020	262
136080	256
136140	261
136200	256
136260	254
136320	192
136380	272
136440	256
136500	272
136560	256
136620	280
136680	290
136740	262
136800	270
136860	272
136920	299
136980	272
137040	272
137100	265
137160	278
137220	265
137280	290
137340	304
137400	277
137460	267
137520	246
137580	278
137640	270
137700	298
137760	289
137820	265
137880	253
137940	253
138000	263
138060	305
138120	272
138180	240
138240	282
138300	262
138360	273
138420	263
138480	262
138540	276
138600	270
138660	304
138720	272
138780	258
138840	289
138900	250
138960	223
139020	283
139080	279
139140	242
139200	270
139260	272
139320	275
139380	251
139440	293
139500	285
139560	312
139620	273
139680	273
139740	251
139800	272
139860	273
139920	257
139980	272
140040	291
140100	315
140160	277
140220	260
140280	267
140340	250
140400	256
140460	266
140520	270
140580	274
140640	274
140700	266
140760	291
140820	272
140880	298
140940	269
141000	264
141060	258
141120	270
141180	245
141240	286
141300	265
141360	265
141420	292
141480	271
141540	286
141600	268
141660	283
141720	265
141780	253
141840	279
141900	272
141960	281
142020	272
142080	294
142140	284
142200	286
142260	261
142320	267
142380	266
142440	272
142500	289
142560	286
142620	272
142680	272
142740	283
142800	286
142860	277
142920	277
142980	288
143040	272
143100	247
143160	272
143220	286
143280	267
143340	254
143400	272
143460	228
143520	321
143580	317
143640	279
143700	275
143760	266
143820	226
143880	275
143940	258
